 Date,CCMP_EC Open,CCMP_EC Low,CCMP_EC High,CCMP_EC Close,CCMP_EC Adj. Close
3/31/2010,"2,402.98","2,395.34","2,415.44","2,397.96","2,397.96"
3/30/2010,"2,406.69","2,395.80","2,417.36","2,410.69","2,410.69"
3/29/2010,"2,403.77","2,398.40","2,411.18","2,404.36","2,404.36"
3/26/2010,"2,406.73","2,384.69","2,412.92","2,395.13","2,395.13"
3/25/2010,"2,415.24","2,397.36","2,432.25","2,397.41","2,397.41"
3/24/2010,"2,406.72","2,396.92","2,408.64","2,398.76","2,398.76"
3/23/2010,"2,397.90","2,390.04","2,416.51","2,415.24","2,415.24"
3/22/2010,"2,360.35","2,358.00","2,401.21","2,395.40","2,395.40"
3/19/2010,"2,391.20","2,364.53","2,396.92","2,374.41","2,374.41"
3/18/2010,"2,387.54","2,383.26","2,393.87","2,391.28","2,391.28"
3/17/2010,"2,381.65","2,381.47","2,400.09","2,389.09","2,389.09"
3/16/2010,"2,367.32","2,360.67","2,378.84","2,378.01","2,378.01"
3/15/2010,"2,361.92","2,345.99","2,367.40","2,362.21","2,362.21"
3/12/2010,"2,376.07","2,358.08","2,376.28","2,367.66","2,367.66"
3/11/2010,"2,351.11","2,347.53","2,368.46","2,368.46","2,368.46"
3/10/2010,"2,340.95","2,340.69","2,361.66","2,358.95","2,358.95"
3/9/2010,"2,325.78","2,325.74","2,353.07","2,340.68","2,340.68"
3/8/2010,"2,326.25","2,326.11","2,335.43","2,332.21","2,332.21"
3/5/2010,"2,304.01","2,301.10","2,327.03","2,326.35","2,326.35"
3/4/2010,"2,282.57","2,273.63","2,293.16","2,292.31","2,292.31"
3/3/2010,"2,284.82","2,275.25","2,293.32","2,280.68","2,280.68"
3/2/2010,"2,279.07","2,275.35","2,292.49","2,280.79","2,280.79"
3/1/2010,"2,247.40","2,247.33","2,274.02","2,273.57","2,273.57"
2/26/2010,"2,234.44","2,222.23","2,242.83","2,238.26","2,238.26"
2/25/2010,"2,208.62","2,198.73","2,236.21","2,234.22","2,234.22"
2/24/2010,"2,222.40","2,221.28","2,241.69","2,235.90","2,235.90"
2/23/2010,"2,238.01","2,205.70","2,239.80","2,213.44","2,213.44"
2/22/2010,"2,250.92","2,235.65","2,251.68","2,242.03","2,242.03"
2/19/2010,"2,233.33","2,228.93","2,249.80","2,243.87","2,243.87"
2/18/2010,"2,223.22","2,221.14","2,243.50","2,241.71","2,241.71"
2/17/2010,"2,222.87","2,212.78","2,226.32","2,226.29","2,226.29"
2/16/2010,"2,200.38","2,189.18","2,214.19","2,214.19","2,214.19"
2/12/2010,"2,157.69","2,151.99","2,184.57","2,183.53","2,183.53"
2/11/2010,"2,145.09","2,134.14","2,179.54","2,177.41","2,177.41"
2/10/2010,"2,147.46","2,131.08","2,156.36","2,147.87","2,147.87"
2/9/2010,"2,153.10","2,132.58","2,166.16","2,150.87","2,150.87"
2/8/2010,"2,140.10","2,125.11","2,152.64","2,126.05","2,126.05"
2/5/2010,"2,131.92","2,100.17","2,142.27","2,141.12","2,141.12"
2/4/2010,"2,176.39","2,125.43","2,178.25","2,125.43","2,125.43"
2/3/2010,"2,181.01","2,176.75","2,194.53","2,190.91","2,190.91"
2/2/2010,"2,171.66","2,161.47","2,193.66","2,190.06","2,190.06"
2/1/2010,"2,155.81","2,152.26","2,171.20","2,171.20","2,171.20"
1/29/2010,"2,198.26","2,140.34","2,202.84","2,147.35","2,147.35"
1/28/2010,"2,220.31","2,166.90","2,220.87","2,179.00","2,179.00"
1/27/2010,"2,200.30","2,192.59","2,225.67","2,221.41","2,221.41"
1/26/2010,"2,203.44","2,195.44","2,227.89","2,203.73","2,203.73"
1/25/2010,"2,220.29","2,201.17","2,223.22","2,210.80","2,210.80"
1/22/2010,"2,255.76","2,200.37","2,262.27","2,205.29","2,205.29"
1/21/2010,"2,298.23","2,259.82","2,308.98","2,265.70","2,265.70"
1/20/2010,"2,304.31","2,268.68","2,304.47","2,291.25","2,291.25"
1/19/2010,"2,291.02","2,290.68","2,320.40","2,320.40","2,320.40"
1/15/2010,"2,316.98","2,279.20","2,322.54","2,287.99","2,287.99"
1/14/2010,"2,303.31","2,303.29","2,322.56","2,316.74","2,316.74"
1/13/2010,"2,289.46","2,274.12","2,313.03","2,307.90","2,307.90"
1/12/2010,"2,297.28","2,272.70","2,298.85","2,282.31","2,282.31"
1/11/2010,"2,324.78","2,302.21","2,326.28","2,312.41","2,312.41"
1/8/2010,"2,292.24","2,290.61","2,317.60","2,317.17","2,317.17"
1/7/2010,"2,298.09","2,285.22","2,301.30","2,300.05","2,300.05"
1/6/2010,"2,307.71","2,295.68","2,314.07","2,301.09","2,301.09"
1/5/2010,"2,307.27","2,295.62","2,313.73","2,308.71","2,308.71"
1/4/2010,"2,294.41","2,294.41","2,311.15","2,308.42","2,308.42"
12/31/2009,"2,292.92","2,269.11","2,293.59","2,269.15","2,269.15"
12/30/2009,"2,284.56","2,280.16","2,293.02","2,291.28","2,291.28"
12/29/2009,"2,293.94","2,286.57","2,294.75","2,288.40","2,288.40"
12/28/2009,"2,290.04","2,280.56","2,295.80","2,291.08","2,291.08"
12/24/2009,"2,273.95","2,273.40","2,285.89","2,285.69","2,285.69"
12/23/2009,"2,257.21","2,253.67","2,271.33","2,269.64","2,269.64"
12/22/2009,"2,242.61","2,241.33","2,253.73","2,252.67","2,252.67"
12/21/2009,"2,224.04","2,224.04","2,242.22","2,237.66","2,237.66"
12/18/2009,"2,197.57","2,190.69","2,213.18","2,211.69","2,211.69"
12/17/2009,"2,193.50","2,178.05","2,198.51","2,180.05","2,180.05"
12/16/2009,"2,210.35","2,203.33","2,220.46","2,206.91","2,206.91"
12/15/2009,"2,203.54","2,197.76","2,217.63","2,201.05","2,201.05"
12/14/2009,"2,202.31","2,193.20","2,212.56","2,212.10","2,212.10"
12/11/2009,"2,200.96","2,179.51","2,202.40","2,190.31","2,190.31"
12/10/2009,"2,194.90","2,187.08","2,202.84","2,190.86","2,190.86"
12/9/2009,"2,170.02","2,155.96","2,185.70","2,183.73","2,183.73"
12/8/2009,"2,174.72","2,160.43","2,187.19","2,172.99","2,172.99"
12/7/2009,"2,191.35","2,183.13","2,201.42","2,189.61","2,189.61"
12/4/2009,"2,203.75","2,169.66","2,214.39","2,194.35","2,194.35"
12/3/2009,"2,190.42","2,172.04","2,203.75","2,173.14","2,173.14"
12/2/2009,"2,178.51","2,177.82","2,198.55","2,185.03","2,185.03"
12/1/2009,"2,162.23","2,162.23","2,182.24","2,175.81","2,175.81"
11/30/2009,"2,135.93","2,120.70","2,146.93","2,144.60","2,144.60"
11/27/2009,"2,115.96","2,113.99","2,155.41","2,138.44","2,138.44"
11/25/2009,"2,174.00","2,170.06","2,178.62","2,176.05","2,176.05"
11/24/2009,"2,174.69","2,155.22","2,175.15","2,169.18","2,169.18"
11/23/2009,"2,168.95","2,168.77","2,189.50","2,176.01","2,176.01"
11/20/2009,"2,145.07","2,137.06","2,150.08","2,146.04","2,146.04"
11/19/2009,"2,176.37","2,141.59","2,176.51","2,156.82","2,156.82"
11/18/2009,"2,199.87","2,180.17","2,200.15","2,193.14","2,193.14"
11/17/2009,"2,190.12","2,185.55","2,203.78","2,203.78","2,203.78"
11/16/2009,"2,177.31","2,177.00","2,205.32","2,197.85","2,197.85"
11/13/2009,"2,156.68","2,145.92","2,172.05","2,167.88","2,167.88"
11/12/2009,"2,166.98","2,145.83","2,179.19","2,149.02","2,149.02"
11/11/2009,"2,166.53","2,155.25","2,177.91","2,166.90","2,166.90"
11/10/2009,"2,147.24","2,141.27","2,160.64","2,151.08","2,151.08"
11/9/2009,"2,128.46","2,128.15","2,154.06","2,154.06","2,154.06"
11/6/2009,"2,089.49","2,088.24","2,117.62","2,112.44","2,112.44"
11/5/2009,"2,078.83","2,075.61","2,105.32","2,105.32","2,105.32"
11/4/2009,"2,067.56","2,053.00","2,081.10","2,055.52","2,055.52"
11/3/2009,"2,034.09","2,031.25","2,057.32","2,057.32","2,057.32"
11/2/2009,"2,047.42","2,024.27","2,069.49","2,049.20","2,049.20"
10/30/2009,"2,091.56","2,040.21","2,095.09","2,045.11","2,045.11"
10/29/2009,"2,077.04","2,071.30","2,101.33","2,097.55","2,097.55"
10/28/2009,"2,103.36","2,057.40","2,111.84","2,059.61","2,059.61"
10/27/2009,"2,144.15","2,110.91","2,148.88","2,116.09","2,116.09"
10/26/2009,"2,158.81","2,136.92","2,183.61","2,141.85","2,141.85"
10/23/2009,"2,186.64","2,149.35","2,190.48","2,154.47","2,154.47"
10/22/2009,"2,146.72","2,130.70","2,169.17","2,165.29","2,165.29"
10/21/2009,"2,160.78","2,148.41","2,190.64","2,150.73","2,150.73"
10/20/2009,"2,180.43","2,151.77","2,181.16","2,163.47","2,163.47"
10/19/2009,"2,162.41","2,150.42","2,180.11","2,176.32","2,176.32"
10/16/2009,"2,164.73","2,142.88","2,164.73","2,156.80","2,156.80"
10/15/2009,"2,164.33","2,158.29","2,173.29","2,173.29","2,173.29"
10/14/2009,"2,165.83","2,157.48","2,173.95","2,172.23","2,172.23"
10/13/2009,"2,138.70","2,128.44","2,146.35","2,139.89","2,139.89"
10/12/2009,"2,145.63","2,128.39","2,155.92","2,139.14","2,139.14"
10/9/2009,"2,120.00","2,118.04","2,139.62","2,139.28","2,139.28"
10/8/2009,"2,124.69","2,116.06","2,139.65","2,123.93","2,123.93"
10/7/2009,"2,099.06","2,095.94","2,110.33","2,110.33","2,110.33"
10/6/2009,"2,080.40","2,079.49","2,111.13","2,103.57","2,103.57"
10/5/2009,"2,056.52","2,049.04","2,074.78","2,068.15","2,068.15"
10/2/2009,"2,040.84","2,040.73","2,064.15","2,048.11","2,048.11"
10/1/2009,"2,111.77","2,057.48","2,112.90","2,057.48","2,057.48"
9/30/2009,"2,131.30","2,092.30","2,137.87","2,122.42","2,122.42"
9/29/2009,"2,131.67","2,116.63","2,141.40","2,124.04","2,124.04"
9/28/2009,"2,101.92","2,101.43","2,140.04","2,130.74","2,130.74"
9/25/2009,"2,095.84","2,085.35","2,106.99","2,090.92","2,090.92"
9/24/2009,"2,140.06","2,097.10","2,142.49","2,107.61","2,107.61"
9/23/2009,"2,152.43","2,130.34","2,167.70","2,131.42","2,131.42"
9/22/2009,"2,150.02","2,137.39","2,150.68","2,146.30","2,146.30"
9/21/2009,"2,121.34","2,118.48","2,142.41","2,138.04","2,138.04"
9/18/2009,"2,134.85","2,120.70","2,138.82","2,132.86","2,132.86"
9/17/2009,"2,129.42","2,118.50","2,140.60","2,126.75","2,126.75"
9/16/2009,"2,110.06","2,102.86","2,133.15","2,133.15","2,133.15"
9/15/2009,"2,090.33","2,086.16","2,106.93","2,102.64","2,102.64"
9/14/2009,"2,066.15","2,065.80","2,091.78","2,091.78","2,091.78"
9/11/2009,"2,083.34","2,070.02","2,088.93","2,080.90","2,080.90"
9/10/2009,"2,059.48","2,055.49","2,084.02","2,084.02","2,084.02"
9/9/2009,"2,038.92","2,033.47","2,066.34","2,060.39","2,060.39"
9/8/2009,"2,034.74","2,023.03","2,038.63","2,037.77","2,037.77"
9/4/2009,"1,986.98","1,982.05","2,018.92","2,018.78","2,018.78"
9/3/2009,"1,975.85","1,958.04","1,983.37","1,983.20","1,983.20"
9/2/2009,"1,960.07","1,958.51","1,976.35","1,967.07","1,967.07"
9/1/2009,"2,001.30","1,965.48","2,034.78","1,968.89","1,968.89"
8/31/2009,"2,011.14","1,997.53","2,013.65","2,009.06","2,009.06"
8/28/2009,"2,050.53","2,017.42","2,059.48","2,028.77","2,028.77"
8/27/2009,"2,021.31","1,993.03","2,029.27","2,027.73","2,027.73"
8/26/2009,"2,021.30","2,013.52","2,034.31","2,024.43","2,024.43"
8/25/2009,"2,025.59","2,019.17","2,040.59","2,024.23","2,024.23"
8/24/2009,"2,026.11","2,012.00","2,036.03","2,017.98","2,017.98"
8/21/2009,"2,000.15","1,994.33","2,021.86","2,020.90","2,020.90"
8/20/2009,"1,967.57","1,965.69","1,992.22","1,989.22","1,989.22"
8/19/2009,"1,933.39","1,931.91","1,972.32","1,969.24","1,969.24"
8/18/2009,"1,940.55","1,935.33","1,958.71","1,955.92","1,955.92"
8/17/2009,"1,949.23","1,929.64","1,949.23","1,930.84","1,930.84"
8/14/2009,"2,005.79","1,969.68","2,006.73","1,985.52","1,985.52"
8/13/2009,"2,009.27","1,986.87","2,013.43","2,009.35","2,009.35"
8/12/2009,"1,970.95","1,970.25","2,015.26","1,998.72","1,998.72"
8/11/2009,"1,985.06","1,962.08","1,986.85","1,969.73","1,969.73"
8/10/2009,"1,991.44","1,979.39","1,999.55","1,992.24","1,992.24"
8/7/2009,"1,997.00","1,984.50","2,012.33","2,000.25","2,000.25"
8/6/2009,"1,999.21","1,967.68","2,004.37","1,973.16","1,973.16"
8/5/2009,"2,014.45","1,980.68","2,014.45","1,993.05","1,993.05"
8/4/2009,"1,996.38","1,993.74","2,015.59","2,011.31","2,011.31"
8/3/2009,"1,998.35","1,985.88","2,008.61","2,008.61","2,008.61"
7/31/2009,"1,980.72","1,977.65","1,995.05","1,978.50","1,978.50"
7/30/2009,"1,986.21","1,980.08","2,009.81","1,984.30","1,984.30"
7/29/2009,"1,965.32","1,953.36","1,970.65","1,967.76","1,967.76"
7/28/2009,"1,957.26","1,947.89","1,978.43","1,975.51","1,975.51"
7/27/2009,"1,964.62","1,946.95","1,971.38","1,967.89","1,967.89"
7/24/2009,"1,943.23","1,937.64","1,966.26","1,965.96","1,965.96"
7/23/2009,"1,924.96","1,924.77","1,979.34","1,973.60","1,973.60"
7/22/2009,"1,908.83","1,907.25","1,934.61","1,926.38","1,926.38"
7/21/2009,"1,917.39","1,892.17","1,917.46","1,916.20","1,916.20"
7/20/2009,"1,896.99","1,890.00","1,909.89","1,909.29","1,909.29"
7/17/2009,"1,880.31","1,873.81","1,887.34","1,886.61","1,886.61"
7/16/2009,"1,856.05","1,854.70","1,887.89","1,885.03","1,885.03"
7/15/2009,"1,827.61","1,824.31","1,863.29","1,862.90","1,862.90"
7/14/2009,"1,790.70","1,782.85","1,800.73","1,799.73","1,799.73"
7/13/2009,"1,761.03","1,736.95","1,793.21","1,793.21","1,793.21"
7/10/2009,"1,744.61","1,738.26","1,764.11","1,756.03","1,756.03"
7/9/2009,"1,756.97","1,747.44","1,763.63","1,752.55","1,752.55"
7/8/2009,"1,756.00","1,727.05","1,757.67","1,747.17","1,747.17"
7/7/2009,"1,787.44","1,745.38","1,788.97","1,746.17","1,746.17"
7/6/2009,"1,783.50","1,770.11","1,793.42","1,787.40","1,787.40"
7/2/2009,"1,823.69","1,795.95","1,823.91","1,796.52","1,796.52"
7/1/2009,"1,846.12","1,843.79","1,861.62","1,845.72","1,845.72"
6/30/2009,"1,845.47","1,824.95","1,854.69","1,835.04","1,835.04"
6/29/2009,"1,842.09","1,825.03","1,854.09","1,844.06","1,844.06"
6/26/2009,"1,819.16","1,816.84","1,840.98","1,838.22","1,838.22"
6/25/2009,"1,783.19","1,779.18","1,829.67","1,829.54","1,829.54"
6/24/2009,"1,780.88","1,780.25","1,807.08","1,792.34","1,792.34"
6/23/2009,"1,771.42","1,753.78","1,777.58","1,764.92","1,764.92"
6/22/2009,"1,809.53","1,765.85","1,810.58","1,766.19","1,766.19"
6/19/2009,"1,824.99","1,817.07","1,837.58","1,827.47","1,827.47"
6/18/2009,"1,809.04","1,795.74","1,816.60","1,807.72","1,807.72"
6/17/2009,"1,799.22","1,785.34","1,824.20","1,808.06","1,808.06"
6/16/2009,"1,825.20","1,795.55","1,831.18","1,796.18","1,796.18"
6/15/2009,"1,837.94","1,803.07","1,838.33","1,816.38","1,816.38"
6/12/2009,"1,852.43","1,833.39","1,858.80","1,858.80","1,858.80"
6/11/2009,"1,854.75","1,854.75","1,879.92","1,862.37","1,862.37"
6/10/2009,"1,872.01","1,827.61","1,872.70","1,853.08","1,853.08"
6/9/2009,"1,850.48","1,846.26","1,869.52","1,860.13","1,860.13"
6/8/2009,"1,836.87","1,818.59","1,857.80","1,842.40","1,842.40"
6/5/2009,"1,864.02","1,834.63","1,865.95","1,849.42","1,849.42"
6/4/2009,"1,829.84","1,825.62","1,850.04","1,850.02","1,850.02"
6/3/2009,"1,825.60","1,806.51","1,828.09","1,825.92","1,825.92"
6/2/2009,"1,821.22","1,815.83","1,846.65","1,836.80","1,836.80"
6/1/2009,"1,796.09","1,792.80","1,833.18","1,828.68","1,828.68"
5/29/2009,"1,756.26","1,742.99","1,774.33","1,774.33","1,774.33"
5/28/2009,"1,744.23","1,714.48","1,754.95","1,751.79","1,751.79"
5/27/2009,"1,745.56","1,728.96","1,768.22","1,731.08","1,731.08"
5/26/2009,"1,677.72","1,677.54","1,751.47","1,750.43","1,750.43"
5/22/2009,"1,702.06","1,682.24","1,711.98","1,692.01","1,692.01"
5/21/2009,"1,709.83","1,677.77","1,719.58","1,695.25","1,695.25"
5/20/2009,"1,743.60","1,722.32","1,767.47","1,727.84","1,727.84"
5/19/2009,"1,727.00","1,719.92","1,750.05","1,734.54","1,734.54"
5/18/2009,"1,696.82","1,689.55","1,732.36","1,732.36","1,732.36"
5/15/2009,"1,687.49","1,676.56","1,703.45","1,680.14","1,680.14"
5/14/2009,"1,672.48","1,667.94","1,701.22","1,689.21","1,689.21"
5/13/2009,"1,696.80","1,664.19","1,697.76","1,664.19","1,664.19"
5/12/2009,"1,742.86","1,695.87","1,743.52","1,715.92","1,715.92"
5/11/2009,"1,713.65","1,705.87","1,747.97","1,731.24","1,731.24"
5/8/2009,"1,733.50","1,711.01","1,747.41","1,739.00","1,739.00"
5/7/2009,"1,772.10","1,702.54","1,773.13","1,716.24","1,716.24"
5/6/2009,"1,768.69","1,730.97","1,770.29","1,759.10","1,759.10"
5/5/2009,"1,757.26","1,735.37","1,759.42","1,754.12","1,754.12"
5/4/2009,"1,733.71","1,729.31","1,763.56","1,763.56","1,763.56"
5/1/2009,"1,719.29","1,703.52","1,728.10","1,719.20","1,719.20"
4/30/2009,"1,732.47","1,710.07","1,753.61","1,717.30","1,717.30"
4/29/2009,"1,688.66","1,687.29","1,726.69","1,711.94","1,711.94"
4/28/2009,"1,668.26","1,661.40","1,690.06","1,673.81","1,673.81"
