 Date,USDCHF Open,USDCHF Low,USDCHF High,USDCHF Close,USDCHF Adj. Close,USDCHF SMA (200D),USDCHF SMA (50D)
1/28/2009,1.1426,1.1331,1.1566,1.1513,1.1513,1.0972,1.1405
1/27/2009,1.1373,1.1315,1.1436,1.1426,1.1426,1.0965,1.1418
1/26/2009,1.1543,1.1345,1.1645,1.1373,1.1373,1.0958,1.143
1/23/2009,1.1524,1.151,1.1716,1.1542,1.1542,1.0951,1.1442
1/22/2009,1.1532,1.151,1.1597,1.1524,1.1524,1.0945,1.1451
1/21/2009,1.1462,1.1382,1.1616,1.1532,1.1532,1.0937,1.1458
1/20/2009,1.1344,1.1317,1.1519,1.1462,1.1462,1.093,1.1464
1/19/2009,1.1146,1.1123,1.1346,1.1344,1.1344,1.0923,1.1473
1/16/2009,1.1247,1.111,1.1251,1.1197,1.1197,1.0916,1.1481
1/15/2009,1.116,1.1136,1.1289,1.1247,1.1247,1.091,1.1493
1/14/2009,1.119,1.1123,1.124,1.116,1.116,1.0904,1.1504
1/13/2009,1.1146,1.1136,1.1254,1.119,1.119,1.0898,1.1512
1/12/2009,1.1139,1.1098,1.1242,1.1146,1.1146,1.0893,1.1521
1/9/2009,1.0928,1.0889,1.1189,1.1141,1.1141,1.0888,1.1533
1/8/2009,1.1015,1.0865,1.1085,1.0928,1.0928,1.0883,1.1542
1/7/2009,1.1145,1.0869,1.1208,1.1015,1.1015,1.0879,1.1551
1/6/2009,1.1088,1.1074,1.1279,1.1145,1.1145,1.0874,1.1557
1/5/2009,1.0827,1.0707,1.1124,1.1089,1.1089,1.0869,1.1566
1/2/2009,1.0617,1.0611,1.0846,1.0813,1.0813,1.0863,1.1575
1/1/2009,1.0671,1.0613,1.0687,1.0617,1.0617,1.0859,1.1592
12/31/2008,1.06,1.0541,1.0742,1.0687,1.0687,1.0855,1.1612
12/30/2008,1.0622,1.0487,1.0637,1.0602,1.0602,1.0851,1.1631
12/29/2008,1.0703,1.0397,1.0703,1.0622,1.0622,1.0849,1.1649
12/26/2008,1.0769,1.0668,1.0795,1.07,1.07,1.0846,1.1666
12/25/2008,1.0732,1.0725,1.08,1.0769,1.0769,1.0843,1.1679
12/24/2008,1.0889,1.0715,1.0896,1.0732,1.0732,1.084,1.1692
12/23/2008,1.0936,1.0832,1.0952,1.0888,1.0888,1.0836,1.1703
12/22/2008,1.104,1.0883,1.1063,1.0936,1.0936,1.0832,1.1713
12/19/2008,1.0835,1.0745,1.113,1.1042,1.1042,1.0827,1.1722
12/18/2008,1.0721,1.0475,1.0868,1.0833,1.0833,1.0821,1.1729
12/17/2008,1.124,1.0721,1.125,1.0721,1.0721,1.0818,1.1738
12/16/2008,1.1591,1.1144,1.1601,1.1236,1.1236,1.0815,1.1749
12/15/2008,1.1727,1.1565,1.1774,1.1591,1.1591,1.081,1.1752
12/12/2008,1.1838,1.1741,1.1868,1.1773,1.1773,1.0803,1.175
12/11/2008,1.1984,1.1791,1.2002,1.1838,1.1838,1.0796,1.174
12/10/2008,1.2053,1.1927,1.2084,1.1987,1.1987,1.0788,1.173
12/9/2008,1.2033,1.2007,1.2177,1.2053,1.2053,1.0779,1.1715
12/8/2008,1.2188,1.2019,1.2218,1.2034,1.2034,1.0771,1.1699
12/5/2008,1.1954,1.1932,1.2251,1.2203,1.2203,1.0763,1.1676
12/4/2008,1.2094,1.1926,1.2188,1.1954,1.1954,1.0754,1.165
12/3/2008,1.2063,1.2051,1.2169,1.2094,1.2094,1.0747,1.1629
12/2/2008,1.2057,1.1995,1.2096,1.2062,1.2062,1.074,1.1605
12/1/2008,1.215,1.2021,1.2159,1.2058,1.2058,1.0733,1.1582
11/28/2008,1.2001,1.1962,1.2199,1.2136,1.2136,1.0727,1.1555
11/27/2008,1.2041,1.1955,1.2044,1.2001,1.2001,1.0721,1.1534
11/26/2008,1.1835,1.1829,1.2078,1.2041,1.2041,1.0715,1.1514
11/25/2008,1.1937,1.1829,1.2061,1.1835,1.1835,1.071,1.1494
11/24/2008,1.2227,1.1924,1.2243,1.1937,1.1937,1.0706,1.1482
11/21/2008,1.2247,1.2174,1.2298,1.2254,1.2254,1.0701,1.1466
11/20/2008,1.2138,1.2103,1.2278,1.2247,1.2247,1.0694,1.1447
11/19/2008,1.2034,1.1944,1.2145,1.2138,1.2138,1.0688,1.143
11/18/2008,1.1989,1.1968,1.2046,1.2034,1.2034,1.0683,1.1415
11/17/2008,1.1953,1.1889,1.2017,1.1989,1.1989,1.0678,1.1399
11/14/2008,1.1869,1.1841,1.1994,1.1958,1.1958,1.0673,1.1386
11/13/2008,1.1866,1.1827,1.2001,1.187,1.187,1.0668,1.1371
11/12/2008,1.1877,1.1763,1.1896,1.1866,1.1866,1.0664,1.1355
11/11/2008,1.1788,1.1724,1.1879,1.1878,1.1878,1.066,1.1339
11/10/2008,1.1773,1.1714,1.1803,1.1788,1.1788,1.0655,1.1323
11/7/2008,1.178,1.1681,1.1799,1.1789,1.1789,1.0651,1.1307
11/6/2008,1.158,1.1572,1.1796,1.178,1.178,1.0646,1.1292
11/5/2008,1.1621,1.1552,1.1747,1.158,1.158,1.0641,1.1276
11/4/2008,1.1748,1.1569,1.1802,1.1621,1.1621,1.0638,1.1264
11/3/2008,1.1586,1.1475,1.1749,1.1748,1.1748,1.0634,1.1251
10/31/2008,1.1388,1.1357,1.1684,1.1578,1.1578,1.063,1.1235
10/30/2008,1.1306,1.1209,1.1479,1.1388,1.1388,1.0627,1.1224
10/29/2008,1.1595,1.1259,1.1597,1.1307,1.1307,1.0624,1.1213
10/28/2008,1.1554,1.1538,1.1656,1.1595,1.1595,1.0622,1.1207
10/27/2008,1.1668,1.152,1.1715,1.1554,1.1554,1.0619,1.1193
10/24/2008,1.1589,1.1483,1.1748,1.1674,1.1674,1.0617,1.1182
10/23/2008,1.1632,1.1587,1.1699,1.1588,1.1588,1.0613,1.1168
10/22/2008,1.1512,1.1509,1.1712,1.1631,1.1631,1.061,1.1154
10/21/2008,1.1495,1.1472,1.1591,1.1511,1.1511,1.0607,1.1139
10/20/2008,1.1367,1.1324,1.1524,1.1494,1.1494,1.0604,1.1126
10/17/2008,1.1379,1.1294,1.1395,1.1358,1.1358,1.0602,1.1113
10/16/2008,1.1317,1.1283,1.149,1.1379,1.1379,1.06,1.1103
10/15/2008,1.1372,1.1298,1.1406,1.1317,1.1317,1.0598,1.1088
10/14/2008,1.137,1.1274,1.1389,1.1372,1.1372,1.0597,1.1073
10/13/2008,1.1316,1.1244,1.1441,1.137,1.137,1.0596,1.1057
10/10/2008,1.1287,1.1129,1.1411,1.139,1.139,1.0595,1.1039
10/9/2008,1.1262,1.1229,1.1343,1.1288,1.1288,1.0594,1.1021
10/8/2008,1.1393,1.1212,1.1444,1.1264,1.1264,1.0593,1.1005
10/7/2008,1.148,1.1361,1.1488,1.1393,1.1393,1.0592,1.0989
10/6/2008,1.1283,1.1281,1.1487,1.148,1.148,1.0592,1.0971
10/3/2008,1.1358,1.1219,1.1402,1.1282,1.1282,1.0591,1.0948
10/2/2008,1.1256,1.1237,1.1413,1.1357,1.1357,1.0591,1.093
10/1/2008,1.1221,1.1146,1.1291,1.1255,1.1255,1.0591,1.091
9/30/2008,1.0893,1.0886,1.1247,1.1221,1.1221,1.0593,1.0892
9/29/2008,1.0872,1.0816,1.1087,1.0896,1.0896,1.0595,1.0874
9/26/2008,1.0907,1.083,1.0912,1.09,1.09,1.0598,1.086
9/25/2008,1.0916,1.0802,1.0941,1.0906,1.0906,1.0601,1.0846
9/24/2008,1.0863,1.0804,1.092,1.0916,1.0916,1.0604,1.0832
9/23/2008,1.0744,1.0726,1.0889,1.0864,1.0864,1.0608,1.0817
9/22/2008,1.1039,1.0696,1.1055,1.0743,1.0743,1.0611,1.0802
9/19/2008,1.1046,1.1008,1.128,1.1054,1.1054,1.0615,1.079
9/18/2008,1.1029,1.0907,1.1109,1.1046,1.1046,1.0617,1.0772
9/17/2008,1.1227,1.0993,1.1249,1.1029,1.1029,1.0619,1.0757
9/16/2008,1.116,1.1048,1.1247,1.1225,1.1225,1.062,1.0742
9/15/2008,1.1214,1.1057,1.1279,1.1159,1.1159,1.0621,1.0724
9/12/2008,1.1382,1.1292,1.14,1.1305,1.1305,1.0621,1.0706
9/11/2008,1.1367,1.1336,1.1418,1.1381,1.1381,1.0621,1.0685
9/10/2008,1.1271,1.1243,1.1373,1.1366,1.1366,1.0621,1.0663
9/9/2008,1.1316,1.1215,1.1364,1.127,1.127,1.062,1.0638
9/8/2008,1.1187,1.1129,1.1373,1.1316,1.1316,1.062,1.0617
9/5/2008,1.1091,1.1068,1.1192,1.1188,1.1188,1.062,1.0595
9/4/2008,1.1062,1.1009,1.1131,1.1092,1.1092,1.062,1.0575
9/3/2008,1.1066,1.1043,1.1172,1.1061,1.1061,1.0621,1.0558
9/2/2008,1.1014,1.1008,1.113,1.1066,1.1066,1.0621,1.0543
9/1/2008,1.1003,1.095,1.1047,1.1014,1.1014,1.0621,1.053
8/29/2008,1.0984,1.0924,1.1039,1.1012,1.1012,1.0621,1.0519
8/28/2008,1.0976,1.0884,1.1013,1.0986,1.0986,1.0621,1.0506
8/27/2008,1.0996,1.0916,1.1025,1.0976,1.0976,1.0621,1.0495
8/26/2008,1.0963,1.0954,1.1087,1.0995,1.0995,1.0621,1.0483
8/25/2008,1.099,1.0923,1.1033,1.0961,1.0961,1.0621,1.0472
8/22/2008,1.0858,1.0855,1.0999,1.0987,1.0987,1.0622,1.0461
8/21/2008,1.099,1.0844,1.1001,1.0858,1.0858,1.0623,1.0451
8/20/2008,1.092,1.0897,1.1041,1.099,1.099,1.0625,1.0442
8/19/2008,1.0973,1.0903,1.1033,1.0921,1.0921,1.0626,1.0429
8/18/2008,1.0973,1.0912,1.1005,1.0974,1.0974,1.0628,1.0419
8/15/2008,1.0927,1.0925,1.1009,1.0977,1.0977,1.063,1.0405
8/14/2008,1.0853,1.0837,1.0981,1.0928,1.0928,1.0631,1.0389
8/13/2008,1.0868,1.0826,1.0922,1.0854,1.0854,1.0633,1.0378
8/12/2008,1.0861,1.083,1.0926,1.0868,1.0868,1.0635,1.0369
8/11/2008,1.0819,1.0742,1.0882,1.086,1.086,1.0638,1.036
8/8/2008,1.0625,1.0608,1.0837,1.0823,1.0823,1.0642,1.0351
8/7/2008,1.06,1.0524,1.0638,1.0625,1.0625,1.0645,1.0343
8/6/2008,1.0545,1.0502,1.061,1.06,1.06,1.065,1.034
8/5/2008,1.0483,1.0479,1.0559,1.0544,1.0544,1.0655,1.0336
8/4/2008,1.0492,1.0435,1.0507,1.0483,1.0483,1.066,1.0331
8/1/2008,1.0471,1.046,1.0517,1.0496,1.0496,1.0666,1.0327
7/31/2008,1.0483,1.0404,1.0497,1.047,1.047,1.0672,1.0322
7/30/2008,1.0469,1.044,1.0522,1.0483,1.0483,1.0677,1.0318
7/29/2008,1.0346,1.0319,1.0479,1.0468,1.0468,1.0684,1.0314
7/28/2008,1.038,1.0325,1.0388,1.0345,1.0345,1.069,1.0312
7/25/2008,1.0372,1.0316,1.0408,1.0367,1.0367,1.0697,1.0315
7/24/2008,1.0377,1.0352,1.0405,1.0372,1.0372,1.0704,1.0318
7/23/2008,1.031,1.0291,1.04,1.0376,1.0376,1.071,1.0322
7/22/2008,1.0177,1.0138,1.0335,1.0311,1.0311,1.0717,1.0325
7/21/2008,1.0224,1.0171,1.0242,1.0177,1.0177,1.0725,1.0329
7/18/2008,1.0193,1.0175,1.0252,1.0228,1.0228,1.0733,1.0335
7/17/2008,1.0174,1.0136,1.0259,1.0193,1.0193,1.0741,1.0338
7/16/2008,1.0093,1.0029,1.0188,1.0173,1.0173,1.0749,1.0345
7/15/2008,1.0161,1.0012,1.0177,1.0092,1.0092,1.0758,1.0352
7/14/2008,1.0166,1.0135,1.0251,1.0161,1.0161,1.0766,1.0361
7/11/2008,1.0278,1.0137,1.0304,1.0161,1.0161,1.0775,1.0368
7/10/2008,1.0281,1.0254,1.0338,1.0278,1.0278,1.0783,1.0376
7/9/2008,1.0338,1.0277,1.0353,1.028,1.028,1.079,1.0381
7/8/2008,1.027,1.022,1.0349,1.0337,1.0337,1.0798,1.0382
7/7/2008,1.0256,1.0226,1.0343,1.027,1.027,1.0805,1.0383
7/4/2008,1.0263,1.0232,1.0277,1.0254,1.0254,1.0812,1.0384
7/3/2008,1.0138,1.0112,1.0283,1.0263,1.0263,1.0819,1.0386
7/2/2008,1.0197,1.0131,1.0233,1.014,1.014,1.0826,1.0388
7/1/2008,1.021,1.0139,1.0228,1.0198,1.0198,1.0834,1.0388
6/30/2008,1.0178,1.0131,1.0217,1.021,1.021,1.0842,1.0385
6/27/2008,1.0238,1.0166,1.0269,1.0178,1.0178,1.0849,1.0382
6/26/2008,1.0349,1.0221,1.0391,1.0238,1.0238,1.0857,1.0382
6/25/2008,1.0418,1.0341,1.0447,1.0349,1.0349,1.0864,1.0379
6/24/2008,1.0454,1.035,1.047,1.0417,1.0417,1.0872,1.0372
6/23/2008,1.0358,1.0333,1.0494,1.0453,1.0453,1.0879,1.0365
6/20/2008,1.0455,1.0305,1.0462,1.0358,1.0358,1.0886,1.0355
6/19/2008,1.0362,1.032,1.0475,1.0455,1.0455,1.0893,1.0349
6/18/2008,1.0416,1.0356,1.0468,1.0361,1.0361,1.0901,1.0341
6/17/2008,1.0447,1.0377,1.0464,1.0416,1.0416,1.0908,1.0334
6/16/2008,1.0468,1.038,1.052,1.0447,1.0447,1.0915,1.0329
6/13/2008,1.0416,1.0388,1.0541,1.0466,1.0466,1.0922,1.0322
6/12/2008,1.0317,1.0303,1.049,1.0416,1.0416,1.093,1.0314
6/11/2008,1.0418,1.0309,1.0448,1.0317,1.0317,1.0938,1.0308
6/10/2008,1.0275,1.0265,1.0439,1.0418,1.0418,1.0946,1.0303
6/9/2008,1.0187,1.0149,1.0297,1.0275,1.0275,1.0955,1.0297
6/6/2008,1.038,1.0185,1.0409,1.0185,1.0185,1.0964,1.0291
6/5/2008,1.0423,1.0352,1.0522,1.038,1.038,1.0973,1.0286
6/4/2008,1.0422,1.0362,1.0446,1.0423,1.0423,1.0982,1.0277
6/3/2008,1.0375,1.0275,1.049,1.0422,1.0422,1.0989,1.0266
6/2/2008,1.045,1.0326,1.0453,1.0375,1.0375,1.0997,1.0259
5/30/2008,1.0494,1.0414,1.0528,1.0423,1.0423,1.1006,1.0256
5/29/2008,1.038,1.0365,1.0524,1.0494,1.0494,1.1014,1.0249
5/28/2008,1.0337,1.026,1.0424,1.0381,1.0381,1.1021,1.0241
5/27/2008,1.0245,1.0224,1.0347,1.0337,1.0337,1.103,1.0233
5/26/2008,1.0238,1.0232,1.0276,1.0245,1.0245,1.1038,1.0227
5/23/2008,1.0306,1.0215,1.0336,1.0241,1.0241,1.1048,1.0219
5/22/2008,1.0251,1.0234,1.0355,1.0305,1.0305,1.1057,1.0214
5/21/2008,1.0376,1.025,1.039,1.025,1.025,1.1066,1.0209
5/20/2008,1.0534,1.0357,1.0538,1.0376,1.0376,1.1076,1.0207
5/19/2008,1.0454,1.0415,1.0573,1.0533,1.0533,1.1084,1.0207
5/16/2008,1.0571,1.0432,1.0588,1.0476,1.0476,1.1092,1.02
5/15/2008,1.0547,1.0486,1.0594,1.057,1.057,1.11,1.0195
5/14/2008,1.0528,1.0513,1.0601,1.0547,1.0547,1.1107,1.0188
5/13/2008,1.0437,1.0419,1.0557,1.0528,1.0528,1.1114,1.0185
5/12/2008,1.0412,1.0403,1.0512,1.0437,1.0437,1.1121,1.0182
5/9/2008,1.0512,1.039,1.0516,1.0411,1.0411,1.1128,1.0182
5/8/2008,1.0552,1.0482,1.0626,1.0511,1.0511,1.1136,1.0182
5/7/2008,1.0522,1.0512,1.0593,1.0552,1.0552,1.1143,1.0182
5/6/2008,1.0536,1.0427,1.055,1.0521,1.0521,1.1151,1.0183
5/5/2008,1.0573,1.051,1.0596,1.0536,1.0536,1.1158,1.0188
5/2/2008,1.0483,1.0465,1.0608,1.0572,1.0572,1.1166,1.0195
5/1/2008,1.0345,1.0335,1.0509,1.0484,1.0484,1.1173,1.0201
4/30/2008,1.0376,1.0329,1.0443,1.0345,1.0345,1.1181,1.0209
4/29/2008,1.0339,1.0316,1.0399,1.0378,1.0378,1.119,1.0222
4/28/2008,1.034,1.03,1.0368,1.0338,1.0338,1.1198,1.0233
4/25/2008,1.0355,1.0302,1.0431,1.0341,1.0341,1.1207,1.0247
4/24/2008,1.0152,1.013,1.0385,1.0355,1.0355,1.1215,1.0259
4/23/2008,1.0033,1.0021,1.0171,1.0152,1.0152,1.1224,1.0271
4/22/2008,1.0088,0.9998,1.0132,1.0033,1.0033,1.1233,1.029
4/21/2008,1.0183,1.0065,1.0206,1.0088,1.0088,1.1243,1.031
4/18/2008,1.0064,1.0039,1.0284,1.0179,1.0179,1.1253,1.0328
4/17/2008,1.0004,0.996,1.0093,1.0063,1.0063,1.1262,1.0345
4/16/2008,1.0063,0.9941,1.0109,1.0004,1.0004,1.1272,1.0364
4/15/2008,0.9988,0.9957,1.0087,1.0063,1.0063,1.1282,1.0384
4/14/2008,1.0082,0.9927,1.0113,0.9988,0.9988,1.1292,1.0403
4/11/2008,1.0082,0.9967,1.0089,1.0015,1.0015,1.1303,1.0421
4/10/2008,1.0019,0.9889,1.0088,1.0082,1.0082,1.1314,1.0438
4/9/2008,1.014,0.9976,1.0168,1.0019,1.0019,1.1324,1.0453
4/8/2008,1.0131,1.0067,1.0157,1.014,1.014,1.1335,1.0469
4/7/2008,1.0069,1.0054,1.0172,1.0131,1.0131,1.1345,1.0485
4/4/2008,1.01,1.0015,1.0131,1.006,1.006,1.1355,1.0501
4/3/2008,1.0086,1.0071,1.0218,1.01,1.01,1.1365,1.0519
4/2/2008,1.0123,1.0069,1.0164,1.0086,1.0086,1.1377,1.0534
4/1/2008,0.9931,0.9917,1.014,1.0123,1.0123,1.1388,1.0551
3/31/2008,0.9937,0.9871,0.9994,0.9931,0.9931,1.1398,1.0567
3/28/2008,0.9941,0.9914,0.9997,0.9954,0.9954,1.141,1.059
3/27/2008,0.9889,0.9882,0.9989,0.9941,0.9941,1.1422,1.0611
3/26/2008,1.0052,0.9886,1.0114,0.9889,0.9889,1.1434,1.0632
3/25/2008,1.0204,1.004,1.0217,1.0052,1.0052,1.1447,1.0655
3/24/2008,1.0092,1.009,1.025,1.0204,1.0204,1.1458,1.0672
3/21/2008,1.0098,1.005,1.0105,1.0093,1.0093,1.1469,1.0687
3/20/2008,0.9982,0.9955,1.0168,1.0098,1.0098,1.1481,1.0705
3/19/2008,1.0024,0.9871,1.0052,0.9982,0.9982,1.1493,1.0724
3/18/2008,0.9844,0.9786,1.0035,1.0024,1.0024,1.1505,1.0748
3/17/2008,0.9967,0.9658,0.9982,0.9844,0.9844,1.1517,1.077
3/14/2008,1.0093,0.9974,1.0144,0.9981,0.9981,1.153,1.0796
3/13/2008,1.0147,1.0045,1.0168,1.0093,1.0093,1.1542,1.0818
3/12/2008,1.0334,1.0128,1.0353,1.0147,1.0147,1.1552,1.0838
3/11/2008,1.0194,1.0149,1.0348,1.0335,1.0335,1.1563,1.0859
3/10/2008,1.0249,1.0172,1.0257,1.0193,1.0193,1.1572,1.0879
3/7/2008,1.0227,1.0135,1.0285,1.0251,1.0251,1.1582,1.0902
3/6/2008,1.0366,1.0214,1.0383,1.0227,1.0227,1.1592,1.0922
3/5/2008,1.0377,1.0335,1.0429,1.0366,1.0366,1.1602,1.0946
3/4/2008,1.0424,1.0336,1.0431,1.0377,1.0377,1.1612,1.0969
3/3/2008,1.042,1.0309,1.0457,1.0424,1.0424,1.1621,1.0993
2/29/2008,1.0521,1.0403,1.0527,1.0412,1.0412,1.1631,1.1015
2/28/2008,1.0632,1.0485,1.0644,1.0521,1.0521,1.164,1.1038
2/27/2008,1.0756,1.0611,1.0764,1.0632,1.0632,1.1649,1.1059
2/26/2008,1.0894,1.0747,1.0918,1.0756,1.0756,1.1657,1.1078
2/25/2008,1.0851,1.0846,1.0929,1.0894,1.0894,1.1665,1.1093
2/22/2008,1.0897,1.0836,1.0918,1.0852,1.0852,1.1672,1.1105
2/21/2008,1.0995,1.0866,1.1034,1.0897,1.0897,1.1679,1.1119
2/20/2008,1.0941,1.0936,1.1025,1.0995,1.0995,1.1686,1.1129
2/19/2008,1.1021,1.091,1.1028,1.0941,1.0941,1.1692,1.1136
2/18/2008,1.0923,1.092,1.1046,1.1021,1.1021,1.1698,1.1143
2/15/2008,1.0977,1.0886,1.0987,1.0932,1.0932,1.1704,1.1148
2/14/2008,1.1083,1.0965,1.1097,1.0977,1.0977,1.171,1.1155
2/13/2008,1.102,1.101,1.1107,1.1083,1.1083,1.1716,1.1162
2/12/2008,1.1023,1.0981,1.1042,1.102,1.102,1.1722,1.1166
2/11/2008,1.1028,1.0946,1.1047,1.1023,1.1023,1.1727,1.1169
2/8/2008,1.1041,1.1008,1.1081,1.1009,1.1009,1.1733,1.1174
2/7/2008,1.0981,1.0933,1.1104,1.1041,1.1041,1.1738,1.118
2/6/2008,1.0996,1.0952,1.1004,1.0981,1.0981,1.1744,1.1182
2/5/2008,1.0893,1.0873,1.1057,1.0996,1.0996,1.175,1.1185
2/4/2008,1.0892,1.0864,1.0925,1.0893,1.0893,1.1756,1.1186
2/1/2008,1.0814,1.0733,1.0915,1.0897,1.0897,1.1761,1.1188
1/31/2008,1.0833,1.0758,1.0859,1.0814,1.0814,1.1767,1.119
1/30/2008,1.0938,1.0816,1.095,1.0834,1.0834,1.1774,1.1194
1/29/2008,1.0893,1.0884,1.0961,1.0938,1.0938,1.178,1.1198
1/28/2008,1.0964,1.0873,1.0969,1.0893,1.0893,1.1785,1.12
1/25/2008,1.0879,1.0863,1.0989,1.0967,1.0967,1.1791,1.1205
1/24/2008,1.0915,1.0847,1.0937,1.0879,1.0879,1.1797,1.121
1/23/2008,1.0949,1.0871,1.099,1.0915,1.0915,1.1803,1.1217
1/22/2008,1.1081,1.0947,1.1123,1.0949,1.0949,1.1808,1.1223
1/21/2008,1.0987,1.0987,1.1111,1.1081,1.1081,1.1814,1.123
1/18/2008,1.101,1.0978,1.1064,1.0983,1.0983,1.1819,1.1234
1/17/2008,1.1005,1.0954,1.1088,1.101,1.101,1.1825,1.1239
1/16/2008,1.0929,1.0838,1.1024,1.1007,1.1007,1.1831,1.1244
1/15/2008,1.093,1.0856,1.0945,1.0929,1.0929,1.1837,1.1251
1/14/2008,1.1016,1.0886,1.102,1.093,1.093,1.1843,1.1261
1/11/2008,1.1035,1.0979,1.1049,1.1014,1.1014,1.185,1.1273
1/10/2008,1.1166,1.1005,1.1174,1.1035,1.1035,1.1856,1.1284
1/9/2008,1.1125,1.1105,1.1171,1.1166,1.1166,1.1861,1.1295
1/8/2008,1.1164,1.1119,1.1191,1.1125,1.1125,1.1866,1.1303
1/7/2008,1.1078,1.1068,1.1191,1.1164,1.1164,1.1872,1.1312
1/4/2008,1.1109,1.102,1.1163,1.1083,1.1083,1.1877,1.1322
1/3/2008,1.1195,1.1106,1.1202,1.1109,1.1109,1.1882,1.1333
1/2/2008,1.1332,1.1149,1.1338,1.1195,1.1195,1.1888,1.1344
1/1/2008,1.1336,1.1322,1.1348,1.1332,1.1332,1.1892,1.1354
12/31/2007,1.1267,1.1227,1.1371,1.1335,1.1335,1.1896,1.1362
12/28/2007,1.1391,1.1259,1.1415,1.1264,1.1264,1.1901,1.1371
12/27/2007,1.1513,1.1374,1.1529,1.1391,1.1391,1.1905,1.1379
12/26/2007,1.158,1.1493,1.159,1.1513,1.1513,1.1909,1.1385
12/25/2007,1.157,1.156,1.1615,1.1582,1.1582,1.1912,1.1391
12/24/2007,1.1559,1.154,1.158,1.1564,1.1564,1.1915,1.1396
12/21/2007,1.1582,1.1515,1.1595,1.1548,1.1548,1.1917,1.1401
12/20/2007,1.1554,1.1543,1.1593,1.1582,1.1582,1.192,1.1407
12/19/2007,1.1518,1.1512,1.1588,1.1554,1.1554,1.1923,1.1412
12/18/2007,1.149,1.1483,1.1536,1.1517,1.1517,1.1926,1.1417
12/17/2007,1.1536,1.1479,1.1575,1.149,1.149,1.1929,1.1423
12/14/2007,1.1412,1.1402,1.1548,1.1529,1.1529,1.1933,1.1431
12/13/2007,1.1347,1.1299,1.1451,1.1412,1.1412,1.1937,1.1436
12/12/2007,1.1309,1.1275,1.1401,1.1347,1.1347,1.1941,1.1443
12/11/2007,1.1281,1.1255,1.1362,1.1309,1.1309,1.1946,1.1452
12/10/2007,1.1287,1.1236,1.1302,1.1281,1.1281,1.195,1.1461
12/7/2007,1.1296,1.1278,1.1333,1.128,1.128,1.1955,1.1469
12/6/2007,1.1274,1.1266,1.1353,1.1296,1.1296,1.1959,1.1476
12/5/2007,1.1167,1.1155,1.1287,1.1274,1.1274,1.1964,1.1485
12/4/2007,1.1273,1.1161,1.1319,1.1167,1.1167,1.1968,1.1493
12/3/2007,1.13,1.1251,1.1319,1.1273,1.1273,1.1974,1.1503
11/30/2007,1.1177,1.1161,1.1328,1.1318,1.1318,1.1979,1.1512
11/29/2007,1.1107,1.1104,1.1209,1.1179,1.1179,1.1984,1.152
11/28/2007,1.1052,1.1042,1.1195,1.1109,1.1109,1.199,1.1531
11/27/2007,1.0967,1.0956,1.1069,1.1054,1.1054,1.1996,1.1546
11/26/2007,1.1015,1.0956,1.1071,1.0969,1.0969,1.2003,1.1561
11/23/2007,1.1009,1.089,1.1048,1.1021,1.1021,1.2009,1.1579
11/22/2007,1.1015,1.1005,1.104,1.1011,1.1011,1.2016,1.1597
11/21/2007,1.106,1.1016,1.108,1.1018,1.1018,1.2023,1.1614
11/20/2007,1.1151,1.1055,1.1175,1.1058,1.1058,1.203,1.163
11/19/2007,1.1171,1.115,1.1202,1.1152,1.1152,1.2037,1.1647
11/16/2007,1.1224,1.1161,1.1247,1.1179,1.1179,1.2044,1.1661
11/15/2007,1.124,1.1201,1.1262,1.1227,1.1227,1.205,1.1675
11/14/2007,1.1275,1.1178,1.1277,1.1241,1.1241,1.2056,1.1691
11/13/2007,1.1289,1.1228,1.1298,1.1276,1.1276,1.2062,1.1707
11/12/2007,1.1227,1.1216,1.13,1.1287,1.1287,1.2068,1.1724
11/9/2007,1.1277,1.1189,1.1281,1.1226,1.1226,1.2074,1.174
11/8/2007,1.1333,1.1254,1.1344,1.1279,1.1279,1.208,1.1757
11/7/2007,1.1447,1.1258,1.1449,1.1335,1.1335,1.2086,1.1773
11/6/2007,1.1536,1.1423,1.1542,1.1446,1.1446,1.2091,1.1786
11/5/2007,1.152,1.1509,1.1558,1.1537,1.1537,1.2097,1.1797
11/2/2007,1.1581,1.1492,1.1596,1.1542,1.1542,1.2102,1.1807
11/1/2007,1.1579,1.1556,1.164,1.1583,1.1583,1.2107,1.1816
10/31/2007,1.1589,1.1557,1.1627,1.1581,1.1581,1.2111,1.1826
10/30/2007,1.1645,1.1582,1.1671,1.1587,1.1587,1.2116,1.1836
10/29/2007,1.1632,1.1607,1.1671,1.1645,1.1645,1.212,1.1845
10/26/2007,1.1658,1.162,1.1665,1.1643,1.1643,1.2124,1.1853
10/25/2007,1.1718,1.1636,1.1736,1.1659,1.1659,1.2128,1.1862
10/24/2007,1.173,1.171,1.1775,1.172,1.172,1.2132,1.1872
10/23/2007,1.1777,1.1703,1.1784,1.1731,1.1731,1.2136,1.1882
10/22/2007,1.1635,1.1602,1.1786,1.1778,1.1778,1.214,1.1889
10/19/2007,1.1695,1.1657,1.1736,1.1659,1.1659,1.2143,1.1895
10/18/2007,1.1798,1.1663,1.1805,1.1696,1.1696,1.2147,1.1901
10/17/2007,1.1824,1.1779,1.1836,1.1801,1.1801,1.2151,1.1907
10/16/2007,1.1806,1.1788,1.1846,1.1825,1.1825,1.2155,1.191
