date,eur/usd,gbp/usd,usd/jpy,usd/chf,usd_index,wti_crude,nasdaq,cac_40,gold_usd,fed_rate,euro_libor,us_unemp,eu_unemp,us_retail,eu_retail,us_core_cpi,Year
2000-10-31,0.8536136363636366,1.4511772727272731,108.40409090909093,1.7728454545454546,116.05136363636365,32.93227272727274,3333.8245454545454,6189.454999999999,270.12272727272733,6.5,5.039090909090909,3.9,8.7,5.8,2.5,2.5,2000
2000-11-30,0.8555227272727272,1.4254727272727272,108.94772727272726,1.7776363636363641,116.47590909090906,34.36454545454546,3048.55,6190.3277272727255,266.0795454545455,6.5,5.09090909090909,3.9,8.7,4.2,3.1,2.6,2000
2000-12-31,0.9018238095238096,1.4663666666666668,112.20428571428567,1.6780238095238094,112.62666666666668,28.314761904761905,2649.984285714285,5906.235238095237,272.0595238095238,6.5,4.929999999999999,3.9,8.6,2.2,3.4,2.6,2000
2001-01-31,0.9384347826086956,1.4777304347826083,116.74565217391304,1.6289130434782608,110.09,29.21521739130434,2639.3286956521742,5822.347826086954,265.9239130434783,5.586956521739131,4.770434782608696,4.2,8.5,4.0,4.3,2.6,2001
2001-02-28,0.921085,1.45261,116.21949999999997,1.66809,111.8055,29.5915,2443.008500000001,5634.290499999999,262.255,5.5,4.7555000000000005,4.2,8.4,2.5,3.1,2.7,2001
2001-03-31,0.9088772727272728,1.444268181818182,121.46136363636366,1.6902590909090909,113.9318181818182,27.27136363636363,1986.6631818181816,5200.623181818183,263.0863636363636,5.0227272727272725,4.705,4.3,8.4,0.5,3.5,2.7,2001
2001-04-30,0.8933857142857142,1.4358333333333333,123.67047619047621,1.7113809523809524,115.52857142857141,27.67666666666667,1932.7680952380954,5343.691428571428,261.03571428571416,4.523809523809524,4.6852380952380965,4.4,8.4,3.6,2.7,2.6,2001
2001-05-31,0.8748565217391303,1.4271304347826086,121.70391304347828,1.752908695652174,116.81086956521736,28.68304347826087,2180.885652173913,5555.948695652174,272.4347826086956,4.021739130434782,4.642173913043479,4.3,8.4,3.7,2.1,2.5,2001
2001-06-30,0.8537238095238096,1.4025666666666663,122.40142857142858,1.7840142857142856,118.95000000000002,27.584761904761905,2112.0861904761905,5288.077619047619,271.0476190476191,3.761904761904762,4.450000000000001,4.5,8.4,2.5,3.4,2.7,2001
2001-07-31,0.8616181818181818,1.4153090909090909,124.47636363636367,1.7565772727272728,118.44772727272722,26.492272727272724,2036.0754545454545,4993.263636363636,267.75454545454545,3.75,4.467272727272729,4.6,8.4,2.5,2.2,2.7,2001
2001-08-31,0.9024130434782608,1.4378608695652173,121.32043478260871,1.6793608695652171,114.39,27.30913043478261,1929.7126086956519,4898.345652173913,273.13913043478266,3.510869565217391,4.352608695652174,4.9,8.4,3.1,3.3,2.7,2001
2001-09-30,0.912465,1.46491,118.67999999999996,1.6339650000000006,113.27899999999997,26.372499999999995,1590.2224999999994,4122.4075,283.5900000000001,3.05,3.981500000000002,5.0,8.4,-0.5,2.3,2.6,2001
2001-10-31,0.9061608695652174,1.451973913043478,121.3482608695652,1.6335043478260869,114.21000000000002,22.21260869565217,1656.4282608695655,4279.303913043477,282.9230434782608,2.5217391304347827,3.598260869565217,5.3,8.4,6.4,0.8,2.6,2001
2001-11-30,0.8880272727272728,1.4357727272727272,122.38545454545452,1.6504409090909091,116.0077272727273,19.579090909090905,1871.5686363636369,4515.8263636363645,276.03545454545446,2.022727272727273,3.3854545454545457,5.5,8.5,4.0,1.9,2.8,2001
2001-12-31,0.8916428571428571,1.4426047619047615,127.72142857142856,1.6562333333333334,116.28714285714287,19.581428571428567,1976.9004761904764,4533.447142857144,276.5609523809524,1.761904761904762,3.3428571428571434,5.7,8.5,2.9,2.1,2.7,2001
2002-01-31,0.8832782608695651,1.4332652173913047,132.7608695652174,1.6697739130434783,117.7165217391304,19.72434782608695,1972.7791304347825,4516.878695652174,281.83826086956526,1.75,3.3365217391304345,5.7,8.5,1.7,-0.7,2.6,2002
2002-02-28,0.8705700000000001,1.4233800000000003,133.5035,1.6971349999999998,118.96650000000002,20.762000000000004,1797.2635000000002,4339.1359999999995,296.2075000000001,1.75,3.3555000000000006,5.7,8.5,2.2,1.2,2.6,2002
2002-03-31,0.8767761904761904,1.4234904761904759,131.1495238095238,1.6732333333333334,117.96904761904759,24.55809523809524,1863.0252380952381,4599.071904761904,294.8928571428571,1.75,3.3923809523809534,5.7,8.5,2.8,1.2,2.4,2002
2002-04-30,0.8866590909090909,1.4434681818181818,130.79181818181817,1.6529318181818184,116.88272727272724,26.25818181818181,1758.802272727273,4527.925454545456,303.35909090909087,1.75,3.407272727272727,5.9,8.5,2.9,0.8,2.5,2002
2002-05-31,0.9178347826086956,1.46025652173913,126.31782608695654,1.586786956521739,113.37217391304344,26.879999999999992,1659.9569565217391,4372.203043478262,314.9260869565218,1.75,3.4617391304347827,5.8,8.6,1.2,1.6,2.5,2002
2002-06-30,0.956975,1.485505,123.23200000000001,1.538515,109.6505,25.546,1505.4875000000004,3936.0560000000014,321.275,1.75,3.4615,5.8,8.6,2.5,0.3,2.3,2002
2002-07-31,0.9927826086956522,1.5576,118.01304347826084,1.4726521739130436,105.95739130434784,26.86434782608695,1350.5321739130432,3464.289565217392,313.40869565217395,1.75,3.4069565217391298,5.8,8.7,3.9,1.5,2.2,2002
2002-08-31,0.9778727272727272,1.5372727272727271,119.03272727272729,1.497072727272727,107.39,28.200000000000006,1327.3604545454546,3380.906818181819,310.57727272727277,1.75,3.35,5.7,8.7,4.0,1.7,2.4,2002
2002-09-30,0.9811,1.5563142857142858,120.85,1.4927809523809523,107.2738095238095,29.580476190476194,1251.6771428571428,3063.538095238095,319.5214285714285,1.75,3.31,5.7,8.8,4.5,1.6,2.2,2002
2002-10-31,0.98154347826087,1.5574956521739127,123.94,1.4924913043478258,107.53043478260872,28.86304347826087,1241.9117391304346,2967.080434782609,316.51956521739135,1.75,3.26,5.7,8.8,-1.7,2.7,2.2,2002
2002-11-30,1.0020857142857142,1.5718809523809525,121.5061904761905,1.4647190476190477,105.67523809523807,26.289523809523807,1412.4671428571426,3192.328095238095,319.2833333333333,1.2738095238095235,3.12,5.9,8.9,1.6,0.2,2.0,2002
2002-12-31,1.0216181818181818,1.5885636363636364,121.7559090909091,1.4347,104.18318181818182,29.534090909090914,1386.2786363636358,3115.807727272728,335.46590909090907,1.25,2.936363636363636,6.0,8.9,3.6,-0.6,1.9,2002
2003-01-31,1.0628869565217391,1.6182478260869566,118.77521739130434,1.3753695652173914,100.86173913043476,32.74565217391304,1388.2543478260868,3047.0452173913036,357.6360869565218,1.25,2.83,5.8,9.0,4.1,2.3,1.9,2003
2003-02-28,1.077805,1.6077299999999999,119.4185,1.36107,99.885,35.794500000000006,1314.9255,2811.077500000001,357.61150000000015,1.25,2.6844999999999994,5.9,9.0,2.1,1.3,1.7,2003
2003-03-31,1.0797095238095238,1.5834190476190482,118.75380952380951,1.3616333333333333,99.75095238095238,33.156190476190474,1348.5038095238092,2692.4857142857136,340.07380952380953,1.25,2.5285714285714294,5.9,9.0,4.3,0.2,1.7,2003
2003-04-30,1.0876590909090909,1.5751863636363637,119.81818181818184,1.3768590909090908,99.40272727272726,28.26,1410.4918181818186,2876.3668181818184,329.29090909090905,1.25,2.5318181818181813,6.0,9.0,2.4,1.3,1.5,2003
2003-05-31,1.158031818181818,1.6231181818181823,117.40954545454548,1.3095136363636366,94.3559090909091,28.12863636363636,1525.6604545454545,2950.1677272727275,356.6181818181818,1.25,2.4045454545454543,6.1,9.0,4.0,0.2,1.6,2003
2003-06-30,1.1669857142857143,1.6608523809523812,118.31904761904764,1.319519047619048,93.54142857142858,30.519523809523808,1631.7509523809522,3112.999523809524,356.4861904761905,1.011904761904762,2.1495238095238096,6.3,9.1,4.3,1.0,1.5,2003
2003-07-31,1.137313043478261,1.6241739130434782,118.65260869565216,1.3598391304347826,95.63695652173911,30.67739130434782,1717.0191304347827,3130.062173913044,351.3652173913043,1.0,2.1282608695652163,6.2,9.1,4.3,0.2,1.5,2003
2003-08-31,1.115371428571429,1.594295238095238,118.62238095238096,1.3812904761904763,97.22809523809521,31.59714285714286,1724.8228571428574,3240.8061904761907,360.7380952380952,1.0,2.1366666666666663,6.1,9.1,5.2,0.1,1.3,2003
2003-09-30,1.1257363636363638,1.6137818181818178,114.96363636363638,1.3743772727272725,95.8190909090909,28.361363636363638,1855.5545454545452,3328.376818181818,379.20681818181816,1.0,2.1459090909090914,6.1,9.1,6.1,-0.1,1.2,2003
2003-10-31,1.1701217391304344,1.6779260869565218,109.50869565217393,1.3234217391304346,92.07608695652172,30.345217391304345,1907.891304347826,3314.3121739130434,378.6521739130435,1.0,2.1421739130434783,6.0,9.1,5.2,1.1,1.3,2003
2003-11-30,1.17159,1.690325,109.17350000000002,1.3312199999999998,91.874,30.94550000000001,1940.3035,3403.6915,390.4415,1.0,2.157,5.8,9.1,5.9,-0.6,1.1,2003
2003-12-31,1.2315043478260868,1.7536782608695654,107.7108695652174,1.2625608695652175,88.3686956521739,32.16478260869565,1957.6869565217391,3491.485217391303,409.0252173913044,1.0,2.1443478260869564,5.7,9.1,4.6,0.3,1.1,2003
2004-01-31,1.2601772727272724,1.8209045454545456,106.45,1.2422954545454543,86.45636363636362,34.27409090909091,2096.124545454546,3635.114545454546,413.9690909090911,1.0,2.088636363636364,5.7,9.2,4.7,2.0,1.1,2004
2004-02-29,1.263715,1.8685250000000004,106.6785,1.24528,86.34750000000003,34.534499999999994,2049.9595,3681.3709999999996,404.0365000000001,1.0,2.067999999999999,5.6,9.2,7.0,0.8,1.2,2004
2004-03-31,1.2267043478260868,1.8281086956521744,108.51130434782608,1.2767608695652175,88.45782608695654,36.71826086956522,1979.4786956521734,3655.5026086956514,407.4721739130436,1.0,2.0278260869565226,5.8,9.3,6.9,1.7,1.6,2004
2004-04-30,1.2000590909090911,1.8054227272727277,107.595,1.2953181818181818,89.7959090909091,36.672272727272734,2023.33,3747.8459090909087,404.5386363636365,1.0,2.046818181818182,5.6,9.3,6.1,2.2,1.8,2004
2004-05-31,1.2016571428571432,1.7895238095238095,112.04857142857142,1.2813285714285716,90.4752380952381,40.264761904761905,1932.9785714285715,3631.825714285714,384.53,1.0,2.0847619047619057,5.6,9.3,7.6,0.5,1.7,2004
2004-06-30,1.2149,1.8294954545454545,109.41409090909092,1.2498409090909095,89.155,37.92090909090909,1999.5709090909095,3709.255,391.89818181818185,1.2386363636363635,2.111363636363636,5.6,9.2,5.1,2.1,1.9,2004
2004-07-31,1.2265727272727274,1.8431272727272732,109.47272727272728,1.2454363636363637,88.33636363636361,40.755,1914.742727272727,3630.411818181818,398.14090909090896,1.25,2.116363636363636,5.5,9.2,5.2,1.8,1.8,2004
2004-08-31,1.2191590909090908,1.8197818181818184,110.25545454545454,1.2623409090909092,88.8759090909091,44.88363636363636,1821.5381818181816,3568.604545454545,401.64090909090913,1.4886363636363635,2.1113636363636363,5.4,9.2,3.6,1.1,1.7,2004
2004-09-30,1.2227545454545454,1.793263636363636,110.09181818181818,1.2621363636363634,88.65545454545455,45.81818181818182,1883.5413636363635,3678.629545454545,406.10454545454536,1.7386363636363635,2.1186363636363628,5.4,9.3,6.1,1.2,2.0,2004
2004-10-31,1.2507190476190475,1.8073428571428576,108.82142857142857,1.2334238095238093,86.87809523809523,53.09380952380951,1938.2523809523807,3699.0133333333333,421.0161904761905,1.75,2.1490476190476184,5.5,9.2,7.2,0.1,2.0,2004
2004-11-30,1.3005227272727269,1.8613727272727276,104.68318181818182,1.1698545454545457,83.59818181818183,48.59227272727274,2064.6472727272726,3789.759999999999,439.9254545454546,1.9886363636363635,2.1686363636363644,5.4,9.3,6.3,2.2,2.2,2004
2004-12-31,1.3415434782608695,1.9301347826086956,103.79130434782608,1.145708695652174,81.56913043478261,43.12260869565217,2149.7356521739134,3796.4256521739135,442.5695652173913,2.239130434782609,2.170869565217392,5.4,9.2,8.0,2.3,2.2,2004
2005-01-31,1.3111095238095236,1.8784714285714283,103.26619047619049,1.180004761904762,83.11190476190475,46.924285714285716,2073.4985714285713,3861.6057142857135,424.2838095238097,2.25,2.142380952380953,5.3,9.2,6.5,1.9,2.3,2005
2005-02-28,1.30186,1.8881300000000008,104.9775,1.190995,83.72350000000002,48.20799999999999,2063.965,3991.245,424.3475,2.4875,2.1355000000000004,5.4,9.2,6.9,1.5,2.4,2005
2005-03-31,1.3179391304347825,1.9036739130434783,105.34608695652176,1.1762391304347823,82.89347826086956,54.60434782608696,2028.785217391304,4061.515652173912,433.7334782608697,2.739130434782609,2.134347826086956,5.2,9.2,4.9,2.0,2.3,2005
2005-04-30,1.2943380952380952,1.896614285714286,107.19428571428571,1.1951952380952382,84.26714285714286,53.217619047619046,1957.4928571428575,4027.6576190476176,429.65428571428566,2.75,2.1366666666666667,5.2,9.2,7.7,0.1,2.2,2005
2005-05-31,1.2686409090909092,1.8542818181818184,106.7168181818182,1.2181727272727274,85.68590909090909,49.96636363636364,2008.3068181818185,4049.3881818181817,422.5,2.988636363636364,2.125909090909092,5.1,9.2,4.9,1.1,2.2,2005
2005-06-30,1.2157000000000002,1.818263636363636,108.74363636363636,1.2663772727272729,88.44227272727272,56.3859090909091,2074.0172727272725,4193.214545454545,431.190909090909,3.238636363636364,2.1113636363636363,5.0,9.2,9.2,1.7,2.0,2005
2005-07-31,1.204833333333333,1.7518857142857145,111.94904761904759,1.2936380952380957,89.69666666666664,59.05285714285714,2141.977619047619,4359.465714285715,424.5528571428572,3.25,2.121904761904762,5.0,9.1,8.8,2.3,2.1,2005
2005-08-31,1.2301173913043475,1.794878260869565,110.61347826086956,1.2624608695652173,87.94086956521738,64.99347826086957,2157.848260869566,4445.039999999999,438.06652173913056,3.489130434782609,2.130434782608696,4.9,9.0,7.5,4.2,2.1,2005
2005-09-30,1.2246,1.8077454545454543,111.19454545454548,1.2658409090909093,88.00318181818182,65.57136363636363,2145.6231818181823,4495.600454545454,456.8272727272727,3.738636363636364,2.139090909090909,5.0,9.0,5.9,2.2,2.0,2005
2005-10-31,1.202952380952381,1.7650428571428571,114.87333333333336,1.2873190476190477,89.72190476190475,62.268571428571434,2087.092857142857,4471.4114285714295,469.9138095238097,3.988095238095238,2.1957142857142857,5.0,9.0,5.4,1.9,2.1,2005
2005-11-30,1.1796318181818182,1.7354409090909089,118.46090909090908,1.310072727272727,91.49772727272727,58.25363636363635,2205.570909090909,4533.925454545453,477.7513636363636,4.0,2.3622727272727277,5.0,8.9,5.9,0.5,2.1,2005
2005-12-31,1.1859227272727273,1.7457045454545452,118.40909090909096,1.3057,90.91772727272728,59.3890909090909,2245.2145454545453,4703.7022727272715,509.64909090909083,4.238636363636363,2.4736363636363645,4.9,8.9,4.7,0.7,2.2,2005
2006-01-31,1.211963636363636,1.7665818181818187,115.54409090909093,1.2783454545454542,89.13454545454546,65.46363636363635,2288.4663636363643,4839.683636363636,550.1786363636363,4.477272727272728,2.5140909090909087,4.7,8.8,8.6,1.5,2.1,2006
2006-02-28,1.19422,1.74808,117.8955,1.30538,90.35700000000001,61.88450000000002,2273.1310000000008,4976.5565000000015,555.6275,4.5,2.6010000000000004,4.8,8.8,6.5,2.1,2.1,2006
2006-03-31,1.2032521739130433,1.7444695652173912,117.3465217391304,1.304513043478261,89.96695652173914,62.96608695652175,2300.255652173913,5111.91391304348,558.2969565217389,4.739130434782608,2.7230434782608697,4.7,8.7,7.2,1.3,2.1,2006
2006-04-30,1.228335,1.7691699999999997,116.98200000000001,1.2819850000000002,88.46949999999998,70.173,2337.3015,5179.3145,611.8579999999997,4.75,2.7905000000000006,4.7,8.6,5.8,2.4,2.3,2006
2006-05-31,1.2769217391304348,1.86915652173913,111.84434782608696,1.218826086956522,84.86652173913043,71.0073913043478,2241.78,5080.513478260869,673.0226086956521,4.989130434782608,2.888260869565218,4.6,8.5,6.5,2.7,2.4,2006
2006-06-30,1.2663818181818178,1.8431545454545455,114.69727272727272,1.2319818181818185,85.76590909090909,70.96954545454545,2137.4136363636367,4789.185454545454,596.3318181818181,5.238636363636363,2.9872727272727277,4.6,8.3,4.0,2.5,2.6,2006
2006-07-31,1.269295238095238,1.8448476190476184,115.71333333333335,1.2361857142857142,85.86095238095238,74.53238095238095,2089.404285714286,4910.6100000000015,633.6771428571427,5.25,3.1028571428571428,4.7,8.3,3.6,2.6,2.7,2006
2006-08-31,1.2807826086956522,1.8932608695652176,115.98173913043478,1.2321086956521738,85.04521739130433,73.08347826086955,2117.7708695652177,5073.341739130434,630.6391304347827,5.25,3.2278260869565223,4.7,8.2,5.1,2.8,2.8,2006
2006-09-30,1.2730809523809523,1.88584761904762,117.1938095238095,1.244247619047619,85.56238095238095,64.11904761904763,2221.1657142857143,5157.848571428572,598.5947619047618,5.25,3.3361904761904757,4.5,8.2,4.3,2.1,2.9,2006
2006-10-31,1.2621772727272729,1.8765136363636363,118.62590909090908,1.2597590909090908,86.34272727272726,59.13681818181818,2330.174545454545,5338.785,586.9931818181817,5.25,3.5036363636363643,4.4,8.1,4.1,2.1,2.7,2006
2006-11-30,1.2891954545454551,1.9124090909090912,117.30772727272723,1.2351954545454544,84.84954545454545,59.48636363636364,2411.0436363636372,5414.505000000001,628.2045454545455,5.25,3.5977272727272718,4.5,8.1,3.5,2.5,2.6,2006
2006-12-31,1.3199142857142856,1.9629333333333328,117.45714285714286,1.2106190476190473,83.37857142857143,62.03952380952379,2431.031904761905,5456.867619047618,628.5119047619049,5.25,3.687142857142857,4.4,7.9,4.9,2.6,2.6,2006
2007-01-31,1.2998869565217392,1.9588652173913044,120.39869565217391,1.2425434782608693,84.73695652173912,54.79913043478261,2452.514782608695,5588.322173913042,631.2869565217393,5.25,3.751304347826087,4.6,7.9,1.6,1.8,2.7,2007
2007-02-28,1.3087900000000003,1.9585300000000003,120.439,1.2384700000000002,84.3885,59.321999999999996,2481.5229999999997,5684.217,665.2465000000002,5.25,3.817999999999999,4.5,7.8,2.7,2.3,2.7,2007
2007-03-31,1.3249409090909092,1.947763636363636,117.31318181818182,1.21775,83.48409090909091,60.74045454545455,2401.490909090909,5495.40590909091,654.4568181818181,5.25,3.893636363636364,4.4,7.7,3.2,3.3,2.5,2007
2007-04-30,1.351314285714286,1.9878000000000005,118.99904761904764,1.2127761904761905,82.19000000000003,63.915714285714294,2498.120952380952,5825.561904761906,679.7538095238095,5.25,3.974285714285714,4.5,7.5,2.4,2.5,2.3,2007
2007-05-31,1.350873913043478,1.9833739130434782,120.84956521739129,1.2219521739130434,82.1195652173913,63.51434782608696,2562.572173913043,6051.130000000001,667.5630434782609,5.25,4.07,4.4,7.5,4.1,0.9,2.2,2007
2007-06-30,1.3424190476190474,1.987371428571428,122.66285714285715,1.2328285714285714,82.46714285714285,67.52952380952381,2595.3961904761904,6014.92619047619,655.4519047619048,5.25,4.147619047619047,4.6,7.5,2.8,1.8,2.2,2007
2007-07-31,1.3721045454545455,2.034431818181819,121.46363636363635,1.2072409090909093,80.80909090909091,74.04409090909091,2655.052727272727,5973.486363636363,665.5749999999998,5.25,4.217727272727273,4.7,7.5,2.9,2.0,2.2,2007
2007-08-31,1.3618913043478258,2.0109956521739134,116.79043478260868,1.2035913043478264,80.93478260869566,72.3586956521739,2539.4678260869573,5534.743913043479,665.891304347826,5.25,4.549999999999999,4.6,7.5,2.9,2.2,2.1,2007
2007-09-30,1.391875,2.019725,115.113,1.184785,79.37949999999998,79.39899999999999,2634.2585,5597.1695,713.62,4.8,4.743000000000001,4.7,7.4,4.1,1.9,2.1,2007
2007-10-31,1.4233695652173914,2.0453130434782607,115.92304347826084,1.1743565217391307,77.84782608695652,85.6582608695652,2780.415652173913,5793.716956521739,756.8826086956523,4.510869565217392,4.680434782608693,4.7,7.3,4.6,1.3,2.2,2007
2007-11-30,1.4680590909090911,2.0709999999999997,110.92090909090908,1.1229409090909093,75.6381818181818,94.79272727272728,2659.793181818182,5565.341363636364,806.2122727272726,4.5,4.638181818181818,4.7,7.3,5.3,0.7,2.3,2007
2007-12-31,1.4552285714285715,2.014919047619048,112.47,1.1405142857142858,76.8004761904762,91.9438095238095,2664.541904761905,5619.879047619047,807.1009523809523,4.261904761904762,4.838571428571429,5.0,7.3,3.0,-0.9,2.4,2007
2008-01-31,1.4715565217391309,1.969895652173913,107.88260869565218,1.1015304347826087,75.97869565217394,93.08608695652175,2420.950869565217,5170.818695652171,888.3299999999997,3.4130434782608696,4.489565217391304,5.0,7.3,3.3,1.6,2.5,2008
2008-02-29,1.4758904761904763,1.9639857142857144,107.11,1.0893952380952379,75.69809523809523,95.57095238095238,2324.8909523809525,4845.170000000001,925.5666666666671,3.0,4.365238095238095,4.9,7.3,2.1,1.5,2.3,2008
2008-03-31,1.552785714285714,2.0011,100.79857142857142,1.0114571428571426,72.47,105.20285714285713,2258.2433333333342,4645.934285714286,960.8809523809523,2.2857142857142856,4.606190476190474,5.1,7.3,1.2,-1.6,2.4,2008
2008-04-30,1.5762545454545454,1.9815181818181813,102.68818181818182,1.0140136363636365,72.10545454545455,112.46272727272728,2368.099545454546,4900.191818181818,910.3454545454545,2.011363636363636,4.782727272727271,5.0,7.4,2.1,-1.2,2.3,2008
2008-05-31,1.5560818181818181,1.9662227272727275,104.32181818181816,1.0442272727272728,72.86681818181819,125.61272727272726,2483.15,5022.4340909090915,890.8045454545456,2.0,4.856363636363636,5.4,7.4,1.3,0.8,2.3,2008
2008-06-30,1.5570047619047618,1.967538095238095,106.88142857142859,1.0359952380952382,73.17952380952381,134.0157142857143,2427.4542857142856,4664.552380952381,890.5466666666665,2.0,4.939523809523808,5.6,7.5,2.4,-1.7,2.4,2008
2008-07-31,1.5765347826086955,1.9897130434782604,106.87434782608696,1.0278130434782609,72.54565217391306,133.82739130434783,2276.623478260869,4287.190434782609,940.0213043478259,2.0,4.957826086956518,5.8,7.5,1.4,-1.5,2.5,2008
2008-08-31,1.495338095238095,1.8868333333333336,109.42047619047621,1.0843714285714288,76.06095238095239,116.68809523809526,2389.267142857143,4409.883333333334,836.8385714285713,2.0,4.959523809523809,6.1,7.6,0.3,-1.5,2.5,2008
2008-09-30,1.4364227272727268,1.7998227272727276,106.62136363636364,1.1091727272727274,78.23590909090909,104.0340909090909,2212.184545454546,4220.489090909091,828.8018181818181,2.0,5.0150000000000015,6.1,7.7,-1.6,-0.6,2.5,2008
2008-10-31,1.3283391304347825,1.689508695652174,100.14043478260868,1.142717391304348,83.11086956521739,76.72391304347828,1730.3195652173904,3474.6669565217408,805.0573913043477,1.1521739130434785,5.105652173913042,6.5,7.8,-6.0,-1.8,2.2,2008
