date,eur/usd,gbp/usd,usd/jpy,usd/chf,usd_index,wti_crude,snp_500,dow_jones,nasdaq,euro_n100,cac_40,dax,gold_usd,brent_crude,fed_rate,euro_libor,us_unemp,eu_unemp,us_retail,eu_retail,us_indus,eu_indus,us_core_cpi,eu_core_cpi,us_cpi,eu_cpi
2010-07-31,1.2803227272727273,1.5302045454545452,87.5559090909091,1.0531181818181818,83.14045454545455,76.18272727272726,1077.4513636363633,10197.889545454544,2204.9831818181815,641.4295454545455,3539.296363636364,6061.310454545454,1192.9581818181816,75.35636363636364,0.25,0.785,9.4,10.2,4.1,0.4,7.7,7.9,0.9,1.0,1.2,1.7
2010-08-31,1.289772727272727,1.565227272727273,85.3709090909091,1.0392818181818184,82.14954545454547,76.66681818181819,1087.282272727273,10350.396363636364,2205.281363636364,651.5609090909091,3616.85,6122.403636363637,1217.8731818181818,77.11500000000002,0.25,0.8299999999999997,9.5,10.2,2.9,1.4,6.9,8.6,0.9,1.0,1.1,1.6
2010-09-30,1.309281818181818,1.5574636363636365,84.37636363636362,1.0010863636363636,81.08045454545454,75.48227272727273,1120.7072727272725,10591.24181818182,2294.2799999999997,671.0236363636365,3723.5481818181825,6214.873636363635,1272.3368181818182,78.41727272727273,0.25,0.8277272727272728,9.5,10.2,6.1,0.7,6.3,6.2,0.8,1.2,1.1,1.8
2010-10-31,1.3900095238095238,1.5857285714285714,81.7942857142857,0.9687619047619048,77.4604761904762,81.9747619047619,1171.5838095238091,11044.485238095236,2441.2957142857144,685.5761904761905,3799.429523809524,6436.313333333334,1344.8061904761905,83.53619047619047,0.25,0.9352380952380951,9.4,10.2,6.4,0.7,5.7,6.9,0.6,1.1,1.2,1.9
2010-11-30,1.3640863636363636,1.5952181818181819,82.57636363636362,0.9851772727272724,78.44272727272727,84.28954545454543,1198.4572727272725,11197.811363636361,2531.151818181818,690.6618181818184,3818.372272727273,6744.414545454547,1371.8954545454544,86.15954545454544,0.25,0.9827272727272726,9.8,10.1,6.7,1.6,5.3,8.1,0.8,1.1,1.1,1.9
2010-12-31,1.322695652173913,1.5598521739130433,83.21565217391304,0.9670347826086956,80.06869565217391,89.30999999999999,1242.2217391304348,11469.160434782609,2633.113043478261,697.1199999999999,3848.5343478260866,6987.568260869565,1392.7552173913045,92.25478260869566,0.25,0.9534782608695653,9.3,10.1,6.7,-0.5,6.0,9.2,0.8,1.1,1.5,2.2
2011-01-31,1.337404761904762,1.5787857142857142,82.6195238095238,0.9566238095238094,79.1547619047619,89.66428571428571,1283.2090476190474,11804.063809523808,2719.5247619047623,711.9590476190476,3960.7147619047623,7039.681428571428,1360.9452380952382,96.90714285714287,0.25,0.9533333333333331,9.1,10.1,7.4,0.4,4.6,5.7,1.0,1.1,1.6,2.3
2011-02-28,1.366185,1.6137000000000001,82.57250000000002,0.9494000000000001,77.778,89.93449999999999,1320.8339999999998,12191.140000000003,2782.1799999999994,730.0035000000001,4086.4025,7294.155500000001,1375.2815000000003,104.032,0.25,1.0374999999999999,9.0,10.0,8.1,0.9,3.8,8.0,1.1,1.0,2.1,2.4
2011-03-31,1.401891304347826,1.615939130434783,81.64347826086957,0.9186565217391304,76.28869565217391,102.98130434782607,1304.4860869565218,12081.476521739129,2722.289130434783,706.7752173913043,3941.6347826086953,6952.815652173912,1422.8969565217394,114.67173913043482,0.25,1.126521739130435,9.0,10.0,6.7,-1.5,4.2,6.4,1.2,1.3,2.7,2.7
2011-04-30,1.4472666666666665,1.6385666666666663,83.17190476190474,0.8964380952380955,74.69,110.1452380952381,1331.6833333333334,12437.019523809524,2798.4433333333336,717.2485714285714,4022.6628571428564,7233.567142857143,1485.354285714286,123.17476190476188,0.25,1.276190476190476,9.1,10.0,6.6,0.6,3.4,5.5,1.3,1.6,3.2,2.8
2011-05-31,1.4325409090909091,1.6340136363636366,81.145,0.8734272727272728,74.94272727272728,101.41772727272725,1338.623636363636,12579.529090909089,2815.9950000000003,713.4595454545454,3998.6418181818185,7330.60318181818,1512.6036363636363,114.52181818181818,0.25,1.376363636363636,9.0,10.0,7.4,-1.6,2.2,4.1,1.5,1.5,3.6,2.7
2011-06-30,1.4400772727272726,1.6218863636363636,80.4709090909091,0.8400136363636364,74.69409090909092,96.28863636363639,1287.2886363636362,12097.309545454546,2687.762727272727,687.4277272727272,3853.320909090909,7158.676818181819,1528.5627272727274,113.90181818181819,0.25,1.4336363636363634,9.1,10.0,8.2,-0.9,2.3,2.5,1.6,1.5,3.6,2.7
2011-07-31,1.4293857142857143,1.6154190476190475,79.27,0.8220666666666667,74.73428571428572,97.31904761904762,1325.7890476190476,12515.065714285714,2811.2990476190475,685.2076190476191,3817.877619047619,7292.776190476188,1574.507142857143,116.7547619047619,0.25,1.5428571428571427,9.0,10.2,8.0,-0.3,2.4,4.0,1.8,1.2,3.6,2.5
2011-08-31,1.433882608695652,1.635882608695652,77.04217391304348,0.7808,74.23826086956522,86.3408695652174,1185.3056521739127,11326.617826086956,2504.623043478261,589.8239130434783,3201.85,5923.825652173912,1763.9269565217394,109.92608695652174,0.25,1.5008695652173911,9.0,10.2,7.6,0.0,2.7,5.6,2.0,1.2,3.8,2.5
2011-09-30,1.3752363636363636,1.577309090909091,76.86136363636362,0.8735772727272729,76.91545454545454,85.62863636363637,1172.522272727273,11164.749090909092,2521.849545454546,560.1813636363636,2983.10590909091,5402.265454545455,1772.0009090909095,109.90499999999999,0.25,1.4845454545454542,9.0,10.4,7.9,-1.2,2.4,1.7,2.0,1.6,3.9,3.0
2011-10-31,1.3727714285714288,1.577309523809524,76.67857142857143,0.896342857142857,77.1557142857143,86.42809523809524,1207.2161904761904,11515.930952380952,2594.7819047619046,586.1585714285715,3148.3885714285716,5871.784285714286,1671.1866666666663,108.78666666666669,0.25,1.50952380952381,8.8,10.5,7.3,-0.7,3.4,0.4,2.1,1.6,3.5,3.0
2011-11-30,1.3554363636363638,1.5800318181818183,77.53500000000003,0.908331818181818,77.95727272727272,97.145,1223.335,11778.307727272726,2598.799090909092,568.9886363636364,3033.0036363636373,5826.460454545455,1739.4954545454543,110.49136363636363,0.25,1.4318181818181819,8.6,10.6,6.6,-1.4,3.3,-0.2,2.2,1.6,3.4,3.0
2011-12-31,1.3149045454545454,1.5589,77.83863636363638,0.9335090909090908,79.62954545454546,98.70136363636362,1244.3277272727273,12085.485909090909,2602.739545454546,579.6863636363637,3092.443636363637,5868.767272727272,1638.696363636364,107.77045454545458,0.25,1.3554545454545452,8.5,10.7,6.1,-1.7,2.8,-1.6,2.2,1.6,3.0,2.7
2012-01-31,1.2911545454545452,1.5524,76.93318181818182,0.9376500000000003,80.33363636363636,100.45636363636366,1299.1945454545455,12540.785909090908,2738.759090909091,606.4122727272727,3250.6131818181825,6278.337727272727,1657.144545454545,111.30818181818182,0.25,1.1618181818181819,8.3,10.8,6.4,-0.7,3.6,-1.7,2.3,1.5,2.9,2.7
2012-02-29,1.3237190476190475,1.5804857142857145,78.60285714285715,0.9119333333333332,78.95285714285713,102.42476190476188,1352.9504761904761,12892.699047619048,2929.9133333333334,635.1190476190475,3420.356666666666,6789.551428571429,1741.6333333333334,119.06000000000002,0.25,0.9752380952380955,8.3,10.9,6.7,-2.2,4.3,-1.8,2.2,1.5,2.9,2.7
2012-03-31,1.3213409090909092,1.5831545454545455,82.54363636363637,0.9128454545454545,79.5590909090909,106.20499999999998,1389.24,13079.464999999998,3035.9159090909093,649.945,3490.014090909091,6966.535909090907,1676.6604545454547,124.54454545454546,0.25,0.7631818181818182,8.2,11.1,6.2,0.0,2.8,-2.0,2.3,1.6,2.7,2.7
2012-04-30,1.316447619047619,1.6006619047619048,81.27476190476189,0.9131571428571429,79.43,103.30380952380953,1386.227619047619,13025.936666666668,3035.671904761904,615.6909523809524,3245.8361904761905,6719.966190476191,1649.9238095238095,120.59857142857142,0.25,0.6590476190476192,8.2,11.2,5.0,-3.2,3.9,-2.5,2.3,1.6,2.3,2.6
2012-05-31,1.2787999999999997,1.5907913043478263,79.67782608695653,0.9396782608695652,80.98782608695652,94.54391304347827,1340.8878260869565,12714.980434782608,2899.13,591.2060869565217,3090.5426086956513,6437.209130434782,1587.675217391304,110.28869565217391,0.25,0.6130434782608694,8.2,11.3,5.0,-0.5,3.9,-2.3,2.3,1.6,1.7,2.4
2012-06-30,1.254809523809524,1.5560333333333336,79.35285714285715,0.9571428571428571,82.24619047619046,82.40523809523809,1323.4842857142858,12544.904761904765,2850.353809523809,583.9852380952381,3055.8895238095242,6184.003809523811,1600.5252380952381,95.92714285714285,0.25,0.5723809523809527,8.2,11.4,3.4,-0.7,3.6,-2.0,2.2,1.6,1.7,2.4
2012-07-31,1.2292818181818184,1.5598454545454545,78.97818181818184,0.97715,83.02272727272728,87.89909090909093,1360.1309090909092,12817.855,2922.658181818181,617.7163636363638,3199.5536363636365,6549.640454545456,1593.6704545454545,102.72363636363637,0.25,0.38227272727272726,8.2,11.5,3.8,-1.9,3.3,-2.5,2.1,1.7,1.4,2.4
2012-08-31,1.2403869565217391,1.5718304347826089,78.68217391304348,0.9684173913043479,82.1595652173913,94.16086956521738,1403.4404347826087,13134.902608695655,3032.666521739131,652.9204347826088,3425.151739130434,6949.782173913044,1630.2617391304345,112.67826086956525,0.25,0.2073913043478261,8.1,11.5,4.7,-0.8,2.3,-1.1,1.9,1.5,1.7,2.6
2012-09-30,1.287395,1.611375,78.16349999999998,0.9393499999999999,79.8755,94.59549999999999,1441.4954999999998,13399.3705,3133.7155000000002,662.8249999999999,3491.194000000001,7274.395999999999,1745.7769999999996,113.03399999999999,0.25,0.15849999999999995,7.8,11.6,4.6,-1.8,2.3,-2.6,2.0,1.5,2.0,2.6
2012-10-31,1.2970086956521738,1.6072347826086957,79.00695652173913,0.9326826086956521,79.73782608695652,89.57086956521738,1435.585652173913,13356.868260869569,3051.889565217391,655.1900000000002,3435.668260869565,7288.161304347827,1744.3573913043479,111.52,0.25,0.13956521739130437,7.8,11.7,4.1,-3.0,1.9,-3.3,2.0,1.5,2.2,2.5
2012-11-30,1.2838500000000002,1.5963681818181819,81.05318181818183,0.9386772727272725,80.69590909090911,86.80272727272728,1395.1777272727275,12901.589545454544,2942.1890909090907,656.3013636363637,3461.4768181818185,7238.5763636363645,1722.8872727272728,109.52727272727275,0.25,0.12999999999999992,7.7,11.8,4.1,-2.2,2.4,-4.0,1.9,1.4,1.8,2.2
2012-12-31,1.3126761904761903,1.6145333333333336,83.91000000000001,0.9208190476190478,79.74857142857142,88.37571428571428,1422.1685714285713,13142.773333333333,3003.1428571428573,681.4114285714286,3635.8242857142864,7586.468095238098,1683.414761904762,109.19380952380953,0.25,0.12476190476190477,7.9,11.9,4.3,-2.3,2.2,-2.8,1.9,1.5,1.7,2.2
2013-01-31,1.330204347826087,1.5974260869565218,89.0991304347826,0.9238956521739129,79.87130434782608,94.81565217391304,1480.1426086956521,13610.719130434782,3126.0708695652174,698.7504347826087,3733.9700000000007,7748.922608695653,1671.2839130434782,112.23782608695653,0.25,0.13608695652173913,8.0,12.0,4.3,-2.3,1.5,-2.3,1.9,1.3,1.6,2.0
2013-02-28,1.33392,1.5465900000000004,93.1265,0.921575,80.60250000000002,95.38849999999998,1513.243,13970.747000000003,3171.432,694.2015,3679.4405000000006,7666.717999999999,1626.9254999999998,116.07249999999999,0.25,0.14300000000000002,7.7,12.0,4.2,-1.6,1.8,-2.9,2.0,1.3,2.0,1.8
2013-03-31,1.2956666666666667,1.5082809523809524,94.87190476190479,0.9464238095238096,82.64142857142858,93.15285714285714,1551.3690476190473,14425.61952380952,3236.3100000000004,717.375238095238,3787.305238095238,7908.231428571429,1593.6004761904762,109.54333333333335,0.25,0.1285714285714285,7.5,12.1,3.1,-2.2,2.7,-1.8,1.9,1.5,1.5,1.7
2013-04-30,1.3025136363636365,1.5309363636363633,97.75863636363637,0.9366500000000002,82.5240909090909,92.06772727272728,1570.7022727272727,14675.90909090909,3251.3518181818176,712.1654545454546,3738.2909090909093,7726.334545454546,1485.0350000000003,103.425,0.25,0.12818181818181815,7.6,12.1,3.1,-1.1,1.8,-0.7,1.7,1.0,1.1,1.2
2013-05-31,1.2977869565217388,1.528704347826087,100.98956521739129,0.9564956521739133,83.21478260869564,94.80869565217391,1640.721739130435,15182.49391304348,3442.4847826086966,746.4382608695653,3963.920434782608,8299.874782608695,1416.589565217391,103.27652173913044,0.25,0.11956521739130441,7.5,12.1,3.7,-0.1,1.7,-1.8,1.7,1.2,1.4,1.4
2013-06-30,1.3199800000000002,1.5497,97.293,0.9330899999999998,81.87450000000003,95.80050000000001,1618.7725,15035.7545,3416.7415,713.1524999999999,3792.5340000000006,8089.147499999999,1342.4710000000002,103.34100000000004,0.25,0.13199999999999995,7.5,12.1,4.9,-1.4,1.9,-0.7,1.6,1.2,1.8,1.6
2013-07-31,1.309486956521739,1.5187217391304346,99.64304347826089,0.9443086956521739,82.81521739130436,104.63434782608697,1667.0760869565217,15379.151739130431,3556.218260869565,731.0221739130434,3876.5556521739136,8161.835217391306,1288.0143478260868,107.42695652173911,0.25,0.1447826086956522,7.3,12.1,5.3,-0.7,1.1,-2.0,1.7,1.1,2.0,1.6
2013-08-31,1.3318590909090908,1.5505590909090914,97.7959090909091,0.925590909090909,81.48318181818183,106.53909090909092,1670.0936363636363,15195.347727272729,3639.9286363636365,760.5450000000001,4046.3086363636367,8332.46227272727,1353.675909090909,110.44909090909094,0.25,0.14999999999999994,7.2,12.0,3.8,-0.3,2.3,-1.8,1.8,1.1,1.5,1.3
2013-09-30,1.3361571428571426,1.5874142857142854,99.19666666666667,0.9232,81.20571428571428,106.3452380952381,1684.9161904761904,15249.08476190476,3725.6119047619045,771.8599999999998,4117.690476190477,8497.83857142857,1350.7942857142855,111.2547619047619,0.25,0.15523809523809523,7.2,12.0,3.0,-0.3,2.8,-0.1,1.7,1.0,1.2,1.1
2013-10-31,1.363895652173913,1.6090869565217392,97.82869565217395,0.9030478260869567,79.8708695652174,100.55260869565215,1720.0265217391304,15289.291304347827,3848.202608695653,788.7113043478261,4228.013913043478,8800.492173913044,1315.89,109.44043478260872,0.25,0.1673913043478261,7.2,11.9,3.4,-0.4,2.4,0.2,1.7,0.8,1.0,0.7
2013-11-30,1.3497571428571429,1.6114190476190478,100.10904761904762,0.9125857142857141,80.8452380952381,93.87380952380951,1784.6014285714282,15881.093809523805,3962.4066666666663,802.6895238095237,4279.88,9170.552380952382,1275.1814285714286,107.90380952380953,0.25,0.17571428571428566,6.9,11.9,3.2,1.5,2.2,2.6,1.7,0.9,1.2,0.9
2013-12-31,1.3702999999999999,1.6381681818181824,103.59772727272725,0.8937136363636363,80.32318181818181,97.96954545454545,1809.3318181818183,16113.234090909089,4080.034545454544,787.7827272727274,4172.005454545454,9290.839090909094,1221.500909090909,110.77318181818183,0.25,0.24727272727272717,6.7,11.9,3.5,-0.3,2.2,1.5,1.7,0.7,1.5,0.8
2014-01-31,1.3622652173913041,1.647304347826087,103.87652173913041,0.9032739130434784,80.79608695652173,94.88782608695651,1823.7073913043473,16259.737391304347,4156.974782608697,804.0052173913044,4247.484782608695,9511.708260869565,1244.07,107.29913043478257,0.25,0.2695652173913044,6.6,11.9,1.6,0.9,1.8,2.0,1.6,0.8,1.6,0.8
2014-02-28,1.36698,1.6565649999999998,102.11549999999998,0.893455,80.43800000000002,100.763,1818.2209999999995,15967.041000000001,4203.1175,809.8644999999999,4300.8375,9507.9935,1302.6345000000001,108.835,0.25,0.2589999999999999,6.7,11.9,1.8,1.1,2.1,2.0,1.6,1.0,1.1,0.7
2014-03-31,1.3825619047619047,1.661619047619047,102.35761904761904,0.8806428571428572,79.87238095238095,100.50904761904765,1863.5233333333333,16308.627619047616,4276.359047619048,818.174761904762,4338.051428571428,9339.49857142857,1334.8271428571427,107.74809523809525,0.25,0.27523809523809534,6.7,11.8,3.6,1.1,2.7,0.6,1.7,0.7,1.5,0.5
2014-04-30,1.3810863636363637,1.6747681818181817,102.51181818181817,0.8830000000000001,79.85,102.14090909090906,1864.61,16401.763636363637,4119.407727272726,836.463181818182,4441.557272727273,9499.922272727274,1298.8681818181817,108.14090909090909,0.25,0.294090909090909,6.3,11.7,5.2,1.9,3.0,2.2,1.8,1.0,2.0,0.7
2014-05-31,1.373281818181818,1.6840500000000005,101.83545454545452,0.8888272727272727,79.96227272727273,101.89999999999999,1890.7736363636361,16572.175,4139.995909090909,844.4563636363633,4483.630454545454,9702.540454545455,1288.3195454545455,109.2390909090909,0.25,0.2972727272727273,6.3,11.7,4.9,0.5,3.2,1.0,2.0,0.7,2.1,0.5
2014-06-30,1.360042857142857,1.6916999999999998,102.06619047619049,0.8955047619047618,80.44,105.14666666666666,1947.0876190476192,16843.754761904762,4332.737619047619,855.4052380952382,4522.0085714285715,9927.434285714286,1282.5704761904763,111.96714285714287,0.25,0.21428571428571427,6.1,11.5,4.8,1.7,3.4,0.4,1.9,0.8,2.1,0.5
2014-07-31,1.3537652173913042,1.7074826086956523,101.74956521739132,0.8976652173913043,80.53521739130433,102.44130434782609,1973.2978260869565,16989.826956521738,4434.8826086956515,831.704782608696,4362.04347826087,9751.789565217392,1311.8165217391306,108.18521739130433,0.25,0.17391304347826086,6.2,11.6,4.2,0.2,4.1,2.2,1.9,0.8,2.0,0.4
2014-08-31,1.3314190476190475,1.6698380952380953,102.97857142857141,0.9099857142857142,81.85666666666667,96.07619047619048,1961.5319047619046,16775.15428571429,4464.830952380953,813.7847619047617,4249.599047619047,9273.080476190478,1295.6957142857143,103.39571428571428,0.25,0.15571428571428567,6.2,11.5,5.3,1.6,3.2,0.0,1.7,0.9,1.7,0.4
2014-09-30,1.2894863636363636,1.6305545454545454,107.38681818181819,0.9366681818181818,84.36454545454545,93.02727272727272,1993.6377272727275,17096.73727272727,4553.703181818182,845.6027272727274,4425.323636363637,9638.676818181819,1237.9627272727273,98.57,0.25,0.06545454545454549,5.9,11.5,5.1,0.7,3.0,0.7,1.7,0.8,1.7,0.3
2014-10-31,1.268204347826087,1.6075739130434783,108.01826086956522,0.9525347826086954,85.67999999999999,84.3391304347826,1937.2743478260873,16701.87043478261,4403.229999999999,796.6630434782609,4129.8095652173915,8982.180434782606,1223.1047826086956,88.0495652173913,0.25,0.05739130434782612,5.7,11.5,4.9,1.4,3.2,1.1,1.8,0.7,1.7,0.4
2014-11-30,1.247455,1.5773149999999998,116.404,0.9640199999999999,87.72249999999998,75.32700000000001,2045.7215,17657.940500000004,4692.899,826.1670000000001,4261.010999999999,9490.3215,1177.0929999999998,79.62899999999999,0.25,0.057000000000000016,5.8,11.5,4.8,1.2,3.7,-0.4,1.7,0.7,1.3,0.3
2014-12-31,1.2306739130434783,1.5630086956521738,119.43695652173916,0.9771608695652175,89.19173913043478,59.091304347826075,2055.7665217391304,17767.260869565216,4735.925217391305,834.6630434782609,4267.040869565217,9825.241739130435,1198.5956521739129,63.1004347826087,0.25,0.06000000000000003,5.6,11.3,3.7,2.4,3.2,1.1,1.6,0.7,0.8,-0.2
2015-01-31,1.1629636363636366,1.5159681818181816,118.32909090909088,0.9424045454545454,92.815,47.52681818181818,2029.2872727272727,17554.241818181818,4675.2586363636365,862.5609090909088,4380.055909090909,10121.404999999999,1251.4913636363638,50.03454545454545,0.25,0.04000000000000001,5.7,11.3,4.1,2.8,3.1,1.2,1.6,0.6,-0.1,-0.6
2015-02-28,1.135405,1.53347,118.782,0.93614,94.45349999999999,50.864999999999995,2083.103,17950.520500000002,4856.5070000000005,936.3894999999999,4768.503999999999,10977.139500000001,1226.9979999999998,58.794999999999995,0.25,0.026500000000000006,5.5,11.2,2.3,3.1,1.8,2.3,1.7,0.7,0.0,-0.3
2015-03-31,1.08285,1.4969136363636366,120.36636363636366,0.9796136363636364,97.89727272727274,47.85409090909091,2079.9904545454547,17931.745,4938.011363636364,982.6595454545454,5000.727727272729,11784.850454545454,1179.5531818181817,56.938636363636355,0.25,0.01954545454545455,5.5,11.2,3.0,1.9,0.5,3.2,1.8,0.6,-0.1,-0.1
2015-04-30,1.0817499999999998,1.4961272727272728,119.51909090909093,0.9601227272727274,97.52045454545454,54.51499999999999,2094.2154545454546,17966.437727272732,4982.832272727272,1009.3254545454546,5171.378636363636,11971.490909090908,1200.060909090909,60.843181818181826,0.25,0.0018181818181818182,5.4,11.1,1.9,2.6,-0.2,1.4,1.8,0.6,-0.2,0.0
2015-05-31,1.1157142857142854,1.5455761904761907,120.84095238095237,0.9324809523809524,95.23809523809524,59.30809523809524,2111.5747619047615,18120.752380952377,5029.589047619047,988.4614285714287,5059.3419047619045,11601.321904761906,1199.0514285714287,65.60857142857142,0.25,-0.013333333333333334,5.5,11.1,2.7,3.4,-0.9,2.2,1.7,0.9,0.0,0.3
2015-06-30,1.1235181818181819,1.5586727272727274,123.6818181818182,0.9309272727272728,95.16863636363634,59.82863636363638,2099.283636363636,17927.21909090909,5073.0422727272735,964.8313636363637,4927.926363636365,11236.295909090912,1182.450909090909,63.75272727272728,0.25,-0.01090909090909091,5.3,11.0,2.7,3.3,-1.6,3.3,1.8,0.8,0.1,0.2
2015-07-31,1.09984347826087,1.5558521739130433,123.32391304347826,0.9545260869565219,96.92521739130434,50.99956521739129,2093.04,17790.171739130434,5078.859130434783,971.4221739130437,4956.2295652173925,11288.05043478261,1130.7360869565216,56.764347826086954,0.25,-0.014347826086956523,5.2,10.8,3.2,4.3,-1.2,2.9,1.8,1.0,0.2,0.2
2015-08-31,1.1145238095238095,1.5579190476190474,123.05428571428575,0.9685380952380953,96.38761904761901,42.88904761904762,2039.866190476191,17061.593333333338,4934.622380952381,947.3333333333334,4887.1328571428585,10817.977619047617,1119.4271428571428,48.205714285714286,0.25,-0.0261904761904762,5.1,10.7,2.4,3.0,-1.3,3.7,1.8,0.9,0.2,0.1
2015-09-30,1.1236909090909093,1.5333136363636362,120.08909090909091,0.9721545454545457,95.81454545454544,45.48681818181818,1945.5390909090906,16346.892272727273,4750.91,873.7345454545455,4526.629545454546,9953.261818181818,1125.314090909091,48.53954545454546,0.25,-0.03818181818181819,5.0,10.6,2.3,3.2,-1.9,2.8,1.9,0.9,0.0,-0.1
2015-10-31,1.1220045454545455,1.5333409090909094,120.16045454545456,0.9696636363636363,95.71863636363636,46.289545454545454,2024.8127272727274,17182.282272727272,4879.036363636364,908.7409090909092,4715.629545454544,10222.309545454546,1157.8231818181819,49.29272727272728,0.25,-0.05454545454545457,5.0,10.6,1.8,2.5,-2.3,3.2,1.9,1.1,0.2,0.1
2015-11-30,1.0729333333333333,1.5193714285714288,122.63,1.0098857142857145,99.07,42.86523809523809,2081.068571428571,17727.326666666668,5084.651428571428,948.9252380952379,4910.279523809524,10986.275714285715,1085.0052380952382,45.93238095238095,0.25,-0.09619047619047623,5.0,10.5,1.9,1.9,-3.7,2.8,2.0,0.9,0.5,0.2
2015-12-31,1.0898652173913044,1.4980130434782608,121.5791304347826,0.993613043478261,98.31304347826088,37.30478260869565,2054.1847826086955,17542.220869565215,5040.558260869566,908.6382608695652,4663.587391304347,10654.414782608697,1068.4765217391302,38.80478260869565,0.5,-0.12260869565217389,5.0,10.4,2.9,2.4,-4.0,1.9,2.1,0.9,0.7,0.2
2016-01-31,1.086609523809524,1.4404238095238096,118.30095238095237,1.0067714285714287,98.7938095238095,31.945714285714285,1921.3023809523809,16331.654761904756,4618.2676190476195,855.6280952380952,4348.779523809524,9848.822857142859,1097.0847619047622,32.17761904761905,0.5,-0.15047619047619046,4.9,10.4,2.8,1.5,-2.7,5.8,2.2,1.0,1.4,0.3
2016-02-29,1.1104238095238095,1.4312952380952384,114.66761904761903,0.9917714285714286,97.04095238095239,30.581428571428575,1903.9976190476193,16294.970476190476,4457.219999999999,825.2628571428571,4184.78619047619,9291.37857142857,1201.160476190476,33.527142857142856,0.5,-0.20238095238095238,4.9,10.3,3.9,2.3,-2.9,0.2,2.3,0.8,1.0,-0.2
2016-03-31,1.1141913043478262,1.425313043478261,112.94478260869565,0.9809521739130433,96.26565217391305,38.023043478260874,2022.610434782609,17312.283913043477,4755.306086956521,866.2747826086957,4418.960434782607,9862.320434782609,1243.928260869565,39.810869565217395,0.5,-0.24304347826086956,5.0,10.2,2.1,1.9,-3.4,-0.4,2.2,1.0,0.9,0.0
2016-04-30,1.1339523809523808,1.4314095238095241,109.57714285714285,0.9641714285714287,94.40333333333332,41.1247619047619,2075.535238095238,17844.365714285716,4892.168095238095,873.6547619047617,4445.223333333333,10023.216666666665,1242.1833333333332,43.339523809523804,0.5,-0.26380952380952366,5.0,10.2,2.6,1.1,-2.7,1.9,2.1,0.7,1.1,-0.2
2016-05-31,1.129840909090909,1.45245,108.99363636363637,0.9791818181818183,94.56772727272724,46.90136363636364,2066.978636363636,17696.63272727273,4794.838636363636,862.1972727272725,4373.493636363636,10005.076818181817,1256.3663636363638,47.64681818181818,0.5,-0.2786363636363638,4.7,10.2,2.1,1.1,-2.4,0.0,2.2,0.8,1.0,-0.1
2016-06-30,1.124168181818182,1.4210636363636364,105.45409090909092,0.9691863636363636,94.6631818181818,48.85318181818183,2083.8913636363636,17754.86772727273,4856.231818181818,850.2186363636364,4293.921363636364,9859.148636363636,1276.220454545455,49.92727272727272,0.5,-0.28318181818181826,4.9,10.1,2.8,1.1,-1.7,0.1,2.2,0.9,1.0,0.1
2016-07-31,1.1064190476190476,1.3147571428571427,104.09428571428573,0.9819666666666665,96.52857142857144,44.98238095238095,2146.0280952380954,18317.346190476186,5016.30238095238,857.8966666666665,4317.636666666667,9960.520952380952,1339.858095238095,46.53476190476191,0.5,-0.3014285714285713,4.9,10.0,2.1,1.3,-2.0,-0.2,2.2,0.9,0.8,0.2
2016-08-31,1.1205434782608699,1.3104391304347829,101.30869565217391,0.9715478260869562,95.38,44.79913043478261,2177.4821739130434,18495.187391304342,5217.039130434784,872.5778260869565,4425.346086956522,10530.252608695651,1338.4800000000002,47.159130434782604,0.5,-0.3173913043478262,4.9,9.9,2.2,1.4,-2.0,1.3,2.3,0.8,1.1,0.2
2016-09-30,1.1212863636363635,1.3148454545454547,101.83227272727272,0.9737954545454546,95.47909090909091,45.24454545454545,2158.999545454545,18279.708181818183,5253.961363636365,878.6536363636365,4448.589999999999,10504.490909090908,1326.5127272727273,47.24045454545455,0.5,-0.3218181818181819,5.0,9.9,3.0,0.9,-1.7,1.4,2.2,0.8,1.5,0.4
2016-10-31,1.1024285714285715,1.2334333333333336,103.85095238095239,0.9871428571428572,97.71476190476191,49.94,2143.0209523809526,18184.546666666673,5255.989523809524,886.847619047619,4497.570952380952,10623.941904761907,1265.7838095238094,51.38761904761904,0.5,-0.32000000000000006,4.9,9.8,3.6,2.8,-1.3,3.0,2.1,0.8,1.6,0.5
2016-11-30,1.078609090909091,1.2441318181818184,108.63000000000001,0.996831818181818,99.76772727272727,45.86454545454546,2166.791818181818,18718.000000000004,5266.025,873.455909090909,4504.290454545455,10595.53,1234.0863636363638,47.07863636363636,0.7272727272727273,-0.32772727272727276,4.6,9.8,3.3,2.7,-0.9,3.6,2.1,0.8,1.7,0.6
2016-12-31,1.0538045454545455,1.2472272727272726,116.11954545454545,1.0200863636363635,102.04136363636363,52.21136363636364,2247.6404545454543,19722.99727272727,5415.37,915.7209090909091,4767.903636363636,11226.594999999998,1150.4468181818181,54.92727272727272,0.75,-0.33272727272727276,4.7,9.6,3.7,1.3,0.5,2.8,2.2,0.9,2.1,1.1
2017-01-31,1.0631045454545454,1.235390909090909,114.92136363636365,1.0079181818181822,101.2209090909091,52.820454545454545,2274.001818181818,19903.253636363635,5553.896363636363,935.4200000000001,4863.614090909091,11620.112272727272,1192.7590909090907,55.51,0.75,-0.3399999999999999,4.8,9.6,5.7,1.3,-0.5,-0.3,2.3,0.9,2.5,1.8
