 Date,SPX Open,SPX Low,SPX High,SPX Close,SPX Adj. Close
1/2/2009,902.99,899.35,934.73,931.8,931.8
12/31/2008,890.59,889.67,910.32,903.25,903.25
12/30/2008,870.58,870.58,891.12,890.64,890.64
12/29/2008,872.37,857.07,873.7,869.42,869.42
12/26/2008,869.51,866.52,873.74,872.8,872.8
12/24/2008,863.87,861.44,869.79,868.15,868.15
12/23/2008,874.31,860.1,880.44,863.16,863.16
12/22/2008,887.2,857.09,887.37,871.63,871.63
12/19/2008,886.96,883.02,905.47,887.88,887.88
12/18/2008,905.98,877.44,911.02,885.28,885.28
12/17/2008,908.16,895.94,918.85,904.42,904.42
12/16/2008,871.53,871.53,914.66,913.18,913.18
12/15/2008,881.07,857.72,884.63,868.57,868.57
12/12/2008,871.79,851.35,883.24,879.73,879.73
12/11/2008,898.35,868.73,904.63,873.59,873.59
12/10/2008,892.17,885.45,908.27,899.24,899.24
12/9/2008,906.48,885.38,916.26,888.67,888.67
12/8/2008,882.71,882.71,918.57,909.7,909.7
12/5/2008,844.43,818.41,879.42,876.07,876.07
12/4/2008,869.75,833.6,875.6,845.22,845.22
12/3/2008,843.6,827.6,873.12,870.74,870.74
12/2/2008,817.94,817.94,850.54,848.81,848.81
12/1/2008,888.61,815.69,888.61,816.21,816.21
11/28/2008,886.89,881.21,896.25,896.24,896.24
11/26/2008,852.9,841.37,887.68,887.68,887.68
11/25/2008,853.4,834.99,868.94,857.39,857.39
11/24/2008,801.2,801.2,865.6,851.81,851.81
11/21/2008,755.84,741.02,801.2,800.03,800.03
11/20/2008,805.87,747.78,820.52,752.44,752.44
11/19/2008,859.03,806.18,864.57,806.58,806.58
11/18/2008,852.34,826.84,865.9,859.12,859.12
11/17/2008,873.23,848.98,882.29,850.75,850.75
11/14/2008,904.36,869.88,916.88,873.29,873.29
11/13/2008,853.13,818.69,913.01,911.29,911.29
11/12/2008,893.39,850.48,893.39,852.3,852.3
11/11/2008,917.15,884.9,917.15,898.95,898.95
11/10/2008,936.75,907.47,951.95,919.21,919.21
11/7/2008,907.44,906.9,931.46,930.99,930.99
11/6/2008,952.4,899.73,952.4,904.88,904.88
11/5/2008,"1,001.84",949.86,"1,001.84",952.77,952.77
11/4/2008,971.31,971.31,"1,007.51","1,005.75","1,005.75"
11/3/2008,968.67,958.82,975.57,966.3,966.3
10/31/2008,953.11,944.59,984.38,968.75,968.75
10/30/2008,939.38,928.5,963.23,954.09,954.09
10/29/2008,939.51,922.26,969.97,930.09,930.09
10/28/2008,848.92,845.27,940.51,940.51,940.51
10/27/2008,874.28,846.75,893.78,848.92,848.92
10/24/2008,895.22,852.85,896.3,876.77,876.77
10/23/2008,899.08,858.44,922.83,908.11,908.11
10/22/2008,951.67,875.81,951.67,896.78,896.78
10/21/2008,980.4,952.47,985.44,955.05,955.05
10/20/2008,943.51,943.51,985.4,985.4,985.4
10/17/2008,942.29,918.74,984.64,940.55,940.55
10/16/2008,909.53,865.83,947.71,946.43,946.43
10/15/2008,994.6,903.99,994.6,907.84,907.84
10/14/2008,"1,009.97",972.07,"1,044.31",998.01,998.01
10/13/2008,912.75,912.75,"1,006.93","1,003.35","1,003.35"
10/10/2008,902.31,839.8,936.36,899.22,899.22
10/9/2008,988.42,909.19,"1,005.25",909.92,909.92
10/8/2008,988.91,970.97,"1,021.06",984.94,984.94
10/7/2008,"1,057.60",996.23,"1,072.91",996.23,996.23
10/6/2008,"1,097.56","1,007.97","1,097.56","1,056.89","1,056.89"
10/3/2008,"1,115.16","1,098.14","1,153.82","1,099.23","1,099.23"
10/2/2008,"1,160.64","1,111.43","1,160.64","1,114.28","1,114.28"
10/1/2008,"1,164.17","1,140.77","1,167.03","1,161.06","1,161.06"
9/30/2008,"1,113.78","1,113.78","1,168.03","1,166.36","1,166.36"
9/29/2008,"1,209.07","1,106.39","1,209.07","1,106.39","1,106.39"
9/26/2008,"1,204.47","1,187.54","1,215.77","1,213.01","1,213.01"
9/25/2008,"1,187.87","1,187.87","1,220.03","1,209.18","1,209.18"
9/24/2008,"1,188.79","1,179.79","1,197.41","1,185.87","1,185.87"
9/23/2008,"1,207.61","1,187.06","1,221.15","1,188.22","1,188.22"
9/22/2008,"1,255.37","1,205.61","1,255.37","1,207.09","1,207.09"
9/19/2008,"1,213.11","1,213.11","1,265.12","1,255.08","1,255.08"
9/18/2008,"1,157.08","1,133.50","1,211.14","1,206.51","1,206.51"
9/17/2008,"1,210.34","1,155.88","1,210.34","1,156.39","1,156.39"
9/16/2008,"1,188.31","1,169.28","1,214.84","1,213.59","1,213.59"
9/15/2008,"1,250.92","1,192.70","1,250.92","1,192.70","1,192.70"
9/12/2008,"1,245.88","1,233.81","1,255.09","1,251.70","1,251.70"
9/11/2008,"1,229.04","1,211.54","1,249.98","1,249.05","1,249.05"
9/10/2008,"1,227.50","1,221.60","1,243.90","1,232.04","1,232.04"
9/9/2008,"1,267.98","1,224.51","1,268.66","1,224.51","1,224.51"
9/8/2008,"1,249.50","1,247.12","1,274.42","1,267.79","1,267.79"
9/5/2008,"1,233.21","1,217.23","1,244.94","1,242.31","1,242.31"
9/4/2008,"1,271.80","1,232.83","1,271.80","1,236.83","1,236.83"
9/3/2008,"1,276.61","1,265.59","1,280.60","1,274.98","1,274.98"
9/2/2008,"1,287.83","1,272.20","1,303.04","1,277.58","1,277.58"
8/29/2008,"1,296.49","1,282.74","1,297.59","1,282.83","1,282.83"
8/28/2008,"1,283.79","1,283.79","1,300.68","1,300.68","1,300.68"
8/27/2008,"1,271.29","1,270.03","1,285.05","1,281.66","1,281.66"
8/26/2008,"1,267.03","1,263.21","1,275.65","1,271.51","1,271.51"
8/25/2008,"1,290.47","1,264.87","1,290.47","1,266.84","1,266.84"
8/22/2008,"1,277.59","1,277.59","1,293.09","1,292.20","1,292.20"
8/21/2008,"1,271.07","1,265.22","1,281.40","1,277.72","1,277.72"
8/20/2008,"1,267.34","1,261.16","1,276.01","1,274.54","1,274.54"
8/19/2008,"1,276.65","1,263.11","1,276.65","1,266.69","1,266.69"
8/18/2008,"1,298.14","1,274.51","1,300.22","1,278.60","1,278.60"
8/15/2008,"1,293.85","1,290.74","1,302.05","1,298.20","1,298.20"
8/14/2008,"1,282.11","1,276.84","1,300.11","1,292.93","1,292.93"
8/13/2008,"1,288.64","1,274.86","1,294.03","1,285.83","1,285.83"
8/12/2008,"1,304.79","1,285.64","1,304.79","1,289.59","1,289.59"
8/11/2008,"1,294.42","1,291.41","1,313.15","1,305.32","1,305.32"
8/8/2008,"1,266.29","1,262.11","1,297.85","1,296.32","1,296.32"
8/7/2008,"1,286.51","1,264.29","1,286.51","1,266.07","1,266.07"
8/6/2008,"1,283.99","1,276.00","1,291.67","1,289.19","1,289.19"
8/5/2008,"1,254.87","1,254.67","1,284.88","1,284.88","1,284.88"
8/4/2008,"1,260.16","1,247.45","1,260.49","1,249.01","1,249.01"
8/1/2008,"1,269.42","1,254.54","1,270.52","1,260.31","1,260.31"
7/31/2008,"1,281.37","1,265.97","1,284.93","1,267.38","1,267.38"
7/30/2008,"1,264.52","1,264.52","1,284.33","1,284.26","1,284.26"
7/29/2008,"1,236.38","1,236.38","1,263.20","1,263.20","1,263.20"
7/28/2008,"1,257.76","1,234.37","1,260.09","1,234.37","1,234.37"
7/25/2008,"1,253.51","1,251.75","1,263.23","1,257.76","1,257.76"
7/24/2008,"1,283.22","1,251.48","1,283.22","1,252.54","1,252.54"
7/23/2008,"1,278.87","1,276.06","1,291.17","1,282.19","1,282.19"
7/22/2008,"1,257.08","1,248.83","1,277.42","1,277.00","1,277.00"
7/21/2008,"1,261.82","1,255.70","1,267.74","1,260.00","1,260.00"
7/18/2008,"1,258.22","1,251.81","1,262.23","1,260.68","1,260.68"
7/17/2008,"1,246.31","1,241.49","1,262.31","1,260.32","1,260.32"
7/16/2008,"1,214.65","1,211.39","1,245.52","1,245.36","1,245.36"
7/15/2008,"1,226.83","1,200.44","1,234.35","1,214.91","1,214.91"
7/14/2008,"1,241.61","1,225.01","1,253.50","1,228.30","1,228.30"
7/11/2008,"1,248.66","1,225.35","1,257.27","1,239.49","1,239.49"
7/10/2008,"1,245.25","1,236.76","1,257.65","1,253.39","1,253.39"
7/9/2008,"1,273.38","1,244.57","1,277.36","1,244.69","1,244.69"
7/8/2008,"1,251.84","1,242.84","1,274.17","1,273.70","1,273.70"
7/7/2008,"1,262.90","1,240.68","1,273.95","1,252.31","1,252.31"
7/3/2008,"1,262.96","1,252.01","1,271.48","1,262.90","1,262.90"
7/2/2008,"1,285.82","1,261.51","1,292.17","1,261.52","1,261.52"
7/1/2008,"1,276.69","1,260.68","1,285.31","1,284.91","1,284.91"
6/30/2008,"1,278.06","1,274.86","1,290.31","1,280.00","1,280.00"
6/27/2008,"1,283.60","1,272.00","1,289.45","1,278.38","1,278.38"
6/26/2008,"1,316.29","1,283.15","1,316.29","1,283.15","1,283.15"
6/25/2008,"1,314.54","1,314.54","1,335.63","1,321.97","1,321.97"
6/24/2008,"1,317.23","1,304.42","1,326.02","1,314.29","1,314.29"
6/23/2008,"1,319.77","1,315.31","1,323.78","1,318.00","1,318.00"
6/20/2008,"1,341.02","1,314.46","1,341.02","1,317.93","1,317.93"
6/19/2008,"1,336.89","1,330.50","1,347.66","1,342.83","1,342.83"
6/18/2008,"1,349.59","1,333.40","1,349.59","1,337.81","1,337.81"
6/17/2008,"1,360.71","1,350.54","1,366.59","1,350.93","1,350.93"
6/16/2008,"1,358.85","1,352.07","1,364.70","1,360.14","1,360.14"
6/13/2008,"1,341.81","1,341.71","1,360.03","1,360.03","1,360.03"
6/12/2008,"1,335.78","1,331.29","1,353.03","1,339.87","1,339.87"
6/11/2008,"1,357.09","1,335.47","1,357.09","1,335.49","1,335.49"
6/10/2008,"1,358.98","1,351.56","1,366.84","1,358.44","1,358.44"
6/9/2008,"1,360.83","1,350.62","1,370.63","1,361.76","1,361.76"
6/6/2008,"1,400.06","1,359.90","1,400.06","1,360.68","1,360.68"
6/5/2008,"1,377.48","1,377.48","1,404.05","1,404.05","1,404.05"
6/4/2008,"1,376.26","1,371.74","1,388.18","1,377.20","1,377.20"
6/3/2008,"1,386.42","1,370.12","1,393.12","1,377.65","1,377.65"
6/2/2008,"1,399.62","1,377.79","1,399.62","1,385.67","1,385.67"
5/30/2008,"1,398.36","1,398.08","1,404.46","1,400.38","1,400.38"
5/29/2008,"1,390.50","1,388.59","1,406.32","1,398.26","1,398.26"
5/28/2008,"1,386.54","1,378.16","1,391.25","1,390.84","1,390.84"
5/27/2008,"1,375.97","1,373.07","1,387.40","1,385.35","1,385.35"
5/23/2008,"1,392.20","1,373.72","1,392.20","1,375.93","1,375.93"
5/22/2008,"1,390.83","1,390.23","1,399.07","1,394.35","1,394.35"
5/21/2008,"1,414.06","1,388.81","1,419.12","1,390.71","1,390.71"
5/20/2008,"1,424.49","1,409.09","1,424.49","1,413.40","1,413.40"
5/19/2008,"1,425.28","1,421.63","1,440.24","1,426.63","1,426.63"
5/16/2008,"1,423.89","1,414.35","1,425.82","1,425.35","1,425.35"
5/15/2008,"1,408.36","1,406.87","1,424.40","1,423.57","1,423.57"
5/14/2008,"1,405.65","1,405.65","1,420.19","1,408.66","1,408.66"
5/13/2008,"1,404.40","1,396.26","1,406.30","1,403.04","1,403.04"
5/12/2008,"1,389.40","1,386.20","1,404.06","1,403.58","1,403.58"
5/9/2008,"1,394.90","1,384.11","1,394.90","1,388.28","1,388.28"
5/8/2008,"1,394.29","1,389.39","1,402.35","1,397.68","1,397.68"
5/7/2008,"1,417.49","1,391.16","1,419.54","1,392.57","1,392.57"
5/6/2008,"1,405.60","1,397.10","1,421.57","1,418.26","1,418.26"
5/5/2008,"1,412.77","1,404.37","1,415.70","1,407.49","1,407.49"
5/2/2008,"1,409.16","1,406.25","1,422.72","1,413.90","1,413.90"
5/1/2008,"1,385.97","1,383.07","1,410.07","1,409.34","1,409.34"
4/30/2008,"1,391.22","1,384.25","1,404.57","1,385.59","1,385.59"
4/29/2008,"1,395.61","1,386.70","1,397.00","1,390.94","1,390.94"
4/28/2008,"1,397.96","1,394.40","1,402.90","1,396.37","1,396.37"
4/25/2008,"1,387.88","1,379.98","1,399.11","1,397.84","1,397.84"
4/24/2008,"1,380.52","1,371.09","1,397.72","1,388.82","1,388.82"
4/23/2008,"1,378.40","1,372.24","1,387.87","1,379.93","1,379.93"
4/22/2008,"1,386.43","1,369.84","1,386.43","1,375.94","1,375.94"
4/21/2008,"1,387.72","1,379.25","1,390.23","1,388.17","1,388.17"
4/18/2008,"1,369.00","1,369.00","1,395.90","1,390.33","1,390.33"
4/17/2008,"1,363.37","1,357.25","1,368.60","1,365.56","1,365.56"
4/16/2008,"1,337.02","1,337.02","1,365.49","1,364.71","1,364.71"
4/15/2008,"1,331.72","1,324.35","1,337.72","1,334.43","1,334.43"
4/14/2008,"1,332.20","1,326.16","1,335.64","1,328.32","1,328.32"
4/11/2008,"1,357.98","1,331.21","1,357.98","1,332.83","1,332.83"
4/10/2008,"1,355.37","1,350.11","1,367.24","1,360.55","1,360.55"
4/9/2008,"1,365.50","1,349.97","1,368.39","1,354.49","1,354.49"
4/8/2008,"1,370.16","1,360.62","1,370.16","1,365.54","1,365.54"
4/7/2008,"1,373.69","1,369.02","1,386.74","1,372.54","1,372.54"
4/4/2008,"1,369.85","1,362.83","1,380.91","1,370.40","1,370.40"
4/3/2008,"1,365.69","1,358.68","1,375.66","1,369.31","1,369.31"
4/2/2008,"1,369.96","1,361.55","1,377.95","1,367.53","1,367.53"
4/1/2008,"1,326.41","1,326.41","1,370.18","1,370.18","1,370.18"
3/31/2008,"1,315.92","1,312.81","1,328.52","1,322.70","1,322.70"
3/28/2008,"1,327.02","1,312.95","1,334.87","1,315.22","1,315.22"
3/27/2008,"1,340.34","1,325.66","1,345.62","1,325.76","1,325.76"
3/26/2008,"1,352.45","1,336.41","1,352.45","1,341.13","1,341.13"
3/25/2008,"1,349.07","1,341.21","1,357.47","1,352.99","1,352.99"
3/24/2008,"1,330.29","1,330.29","1,359.68","1,349.88","1,349.88"
3/20/2008,"1,299.67","1,295.22","1,330.67","1,329.51","1,329.51"
3/19/2008,"1,330.97","1,298.42","1,341.51","1,298.42","1,298.42"
3/18/2008,"1,277.16","1,277.16","1,330.74","1,330.74","1,330.74"
3/17/2008,"1,283.21","1,256.98","1,287.50","1,276.60","1,276.60"
3/14/2008,"1,316.05","1,274.86","1,321.47","1,288.14","1,288.14"
3/13/2008,"1,305.26","1,282.11","1,321.68","1,315.48","1,315.48"
3/12/2008,"1,321.13","1,307.86","1,333.26","1,308.77","1,308.77"
3/11/2008,"1,274.40","1,274.40","1,320.65","1,320.65","1,320.65"
3/10/2008,"1,293.16","1,272.66","1,295.01","1,273.37","1,273.37"
3/7/2008,"1,301.53","1,282.43","1,313.24","1,293.37","1,293.37"
3/6/2008,"1,332.20","1,303.42","1,332.20","1,304.34","1,304.34"
3/5/2008,"1,327.69","1,320.22","1,344.19","1,333.70","1,333.70"
3/4/2008,"1,329.58","1,307.39","1,331.03","1,326.75","1,326.75"
3/3/2008,"1,330.45","1,320.04","1,335.13","1,331.34","1,331.34"
2/29/2008,"1,364.07","1,325.42","1,364.07","1,330.63","1,330.63"
2/28/2008,"1,378.16","1,363.16","1,378.16","1,367.68","1,367.68"
2/27/2008,"1,378.95","1,372.00","1,388.34","1,380.02","1,380.02"
2/26/2008,"1,371.76","1,363.29","1,387.34","1,381.29","1,381.29"
2/25/2008,"1,352.75","1,346.03","1,374.36","1,371.80","1,371.80"
2/22/2008,"1,344.22","1,327.04","1,354.30","1,353.11","1,353.11"
2/21/2008,"1,362.21","1,339.34","1,367.94","1,342.53","1,342.53"
2/20/2008,"1,348.39","1,336.55","1,363.71","1,360.03","1,360.03"
2/19/2008,"1,355.86","1,345.05","1,367.28","1,348.78","1,348.78"
2/15/2008,"1,347.52","1,338.13","1,350.00","1,349.99","1,349.99"
2/14/2008,"1,367.33","1,347.31","1,368.16","1,348.86","1,348.86"
2/13/2008,"1,353.12","1,350.78","1,369.23","1,367.21","1,367.21"
2/12/2008,"1,340.55","1,339.36","1,362.10","1,348.86","1,348.86"
2/11/2008,"1,331.92","1,320.32","1,341.40","1,339.13","1,339.13"
2/8/2008,"1,336.88","1,321.06","1,341.22","1,331.29","1,331.29"
2/7/2008,"1,324.01","1,316.75","1,347.16","1,336.91","1,336.91"
2/6/2008,"1,339.48","1,324.34","1,351.96","1,326.45","1,326.45"
2/5/2008,"1,380.28","1,336.64","1,380.28","1,336.64","1,336.64"
2/4/2008,"1,395.38","1,379.69","1,395.38","1,380.82","1,380.82"
2/1/2008,"1,378.60","1,375.93","1,396.02","1,395.42","1,395.42"
1/31/2008,"1,351.98","1,334.08","1,385.62","1,378.55","1,378.55"
1/30/2008,"1,362.22","1,352.95","1,385.86","1,355.81","1,355.81"
1/29/2008,"1,355.94","1,350.19","1,364.93","1,362.30","1,362.30"
1/28/2008,"1,330.70","1,322.26","1,353.97","1,353.97","1,353.97"
1/25/2008,"1,357.32","1,327.50","1,368.56","1,330.61","1,330.61"
1/24/2008,"1,340.13","1,334.31","1,355.15","1,352.07","1,352.07"
1/23/2008,"1,310.41","1,270.05","1,339.09","1,338.60","1,338.60"
1/22/2008,"1,312.94","1,274.29","1,322.09","1,310.50","1,310.50"
1/18/2008,"1,333.90","1,312.51","1,350.28","1,325.19","1,325.19"
1/17/2008,"1,374.79","1,330.67","1,377.72","1,333.25","1,333.25"
1/16/2008,"1,377.41","1,364.27","1,391.99","1,373.20","1,373.20"
1/15/2008,"1,411.88","1,380.60","1,411.88","1,380.95","1,380.95"
1/14/2008,"1,402.91","1,402.91","1,417.89","1,416.25","1,416.25"
1/11/2008,"1,419.91","1,394.83","1,419.91","1,401.02","1,401.02"
1/10/2008,"1,406.78","1,395.31","1,429.09","1,420.33","1,420.33"
1/9/2008,"1,390.25","1,378.70","1,409.19","1,409.13","1,409.13"
1/8/2008,"1,415.71","1,388.30","1,430.28","1,390.19","1,390.19"
1/7/2008,"1,414.07","1,403.45","1,423.87","1,416.18","1,416.18"
1/4/2008,"1,444.01","1,411.19","1,444.01","1,411.63","1,411.63"
1/3/2008,"1,447.55","1,443.73","1,456.80","1,447.16","1,447.16"
1/2/2008,"1,467.97","1,442.07","1,471.77","1,447.16","1,447.16"
12/31/2007,"1,475.25","1,465.13","1,475.83","1,468.36","1,468.36"
12/28/2007,"1,479.83","1,471.70","1,488.01","1,478.49","1,478.49"
12/27/2007,"1,495.05","1,475.86","1,495.05","1,476.37","1,476.37"
12/26/2007,"1,495.12","1,488.20","1,498.85","1,497.66","1,497.66"
12/24/2007,"1,484.55","1,484.55","1,497.63","1,496.45","1,496.45"
12/21/2007,"1,463.19","1,463.19","1,485.40","1,484.46","1,484.46"
12/20/2007,"1,456.42","1,447.22","1,461.53","1,460.12","1,460.12"
12/19/2007,"1,454.70","1,445.31","1,464.42","1,453.00","1,453.00"
12/18/2007,"1,445.92","1,435.65","1,460.16","1,454.98","1,454.98"
12/17/2007,"1,465.05","1,445.43","1,465.05","1,445.90","1,445.90"
12/14/2007,"1,486.19","1,467.78","1,486.67","1,467.95","1,467.95"
12/13/2007,"1,483.27","1,469.21","1,489.40","1,488.41","1,488.41"
12/12/2007,"1,487.58","1,468.23","1,511.96","1,486.59","1,486.59"
12/11/2007,"1,516.68","1,475.99","1,523.57","1,477.65","1,477.65"
12/10/2007,"1,505.11","1,504.96","1,518.27","1,515.96","1,515.96"
12/7/2007,"1,508.60","1,502.66","1,510.63","1,504.66","1,504.66"
12/6/2007,"1,484.59","1,482.19","1,508.02","1,507.34","1,507.34"
12/5/2007,"1,465.22","1,465.22","1,486.09","1,485.01","1,485.01"
12/4/2007,"1,471.34","1,460.66","1,471.34","1,462.79","1,462.79"
12/3/2007,"1,479.63","1,470.08","1,481.16","1,472.42","1,472.42"
11/30/2007,"1,471.83","1,470.89","1,488.94","1,481.14","1,481.14"
11/29/2007,"1,467.41","1,458.36","1,473.81","1,469.72","1,469.72"
11/28/2007,"1,432.95","1,432.95","1,471.62","1,469.02","1,469.02"
11/27/2007,"1,409.59","1,407.43","1,429.49","1,428.23","1,428.23"
11/26/2007,"1,440.74","1,406.10","1,446.09","1,407.22","1,407.22"
11/23/2007,"1,417.62","1,417.62","1,440.86","1,440.70","1,440.70"
11/21/2007,"1,434.71","1,415.64","1,436.40","1,416.77","1,416.77"
11/20/2007,"1,434.51","1,419.28","1,452.64","1,439.70","1,439.70"
11/19/2007,"1,456.70","1,430.42","1,456.70","1,433.27","1,433.27"
11/16/2007,"1,453.09","1,443.99","1,462.18","1,458.74","1,458.74"
11/15/2007,"1,468.04","1,443.49","1,472.67","1,451.15","1,451.15"
11/14/2007,"1,483.40","1,466.47","1,492.14","1,470.58","1,470.58"
11/13/2007,"1,441.35","1,441.35","1,481.37","1,481.05","1,481.05"
11/12/2007,"1,453.66","1,438.53","1,464.94","1,439.18","1,439.18"
11/9/2007,"1,467.59","1,448.51","1,474.09","1,453.70","1,453.70"
11/8/2007,"1,475.27","1,450.31","1,482.50","1,474.77","1,474.77"
11/7/2007,"1,515.46","1,475.04","1,515.46","1,475.62","1,475.62"
11/6/2007,"1,505.33","1,499.07","1,520.77","1,520.27","1,520.27"
11/5/2007,"1,505.61","1,489.95","1,510.84","1,502.17","1,502.17"
11/2/2007,"1,511.07","1,492.53","1,513.15","1,509.65","1,509.65"
11/1/2007,"1,545.79","1,506.66","1,545.79","1,508.44","1,508.44"
10/31/2007,"1,532.15","1,529.40","1,552.76","1,549.38","1,549.38"
10/30/2007,"1,539.42","1,529.55","1,539.42","1,531.02","1,531.02"
10/29/2007,"1,536.92","1,536.43","1,544.67","1,540.98","1,540.98"
10/26/2007,"1,522.17","1,520.18","1,535.53","1,535.28","1,535.28"
10/25/2007,"1,516.15","1,500.46","1,523.24","1,514.40","1,514.40"
10/24/2007,"1,516.61","1,489.56","1,517.23","1,515.88","1,515.88"
10/23/2007,"1,509.30","1,503.61","1,520.01","1,519.59","1,519.59"
10/22/2007,"1,497.79","1,490.40","1,508.06","1,506.33","1,506.33"
10/19/2007,"1,540.00","1,500.26","1,540.00","1,500.63","1,500.63"
10/18/2007,"1,539.29","1,531.76","1,542.79","1,540.08","1,540.08"
10/17/2007,"1,544.44","1,526.01","1,550.66","1,541.24","1,541.24"
10/16/2007,"1,547.81","1,536.29","1,547.81","1,538.53","1,538.53"
10/15/2007,"1,562.25","1,540.81","1,564.74","1,548.71","1,548.71"
10/12/2007,"1,555.41","1,554.09","1,563.03","1,561.80","1,561.80"
10/11/2007,"1,564.72","1,546.72","1,576.09","1,554.41","1,554.41"
10/10/2007,"1,564.98","1,555.46","1,565.42","1,562.47","1,562.47"
10/9/2007,"1,553.18","1,551.82","1,565.26","1,565.15","1,565.15"
10/8/2007,"1,556.51","1,549.00","1,556.51","1,552.58","1,552.58"
10/5/2007,"1,543.84","1,543.84","1,561.91","1,557.59","1,557.59"
10/4/2007,"1,539.91","1,537.63","1,544.02","1,542.84","1,542.84"
10/3/2007,"1,545.80","1,536.34","1,545.84","1,539.59","1,539.59"
10/2/2007,"1,546.96","1,540.37","1,548.01","1,546.63","1,546.63"
10/1/2007,"1,527.29","1,527.25","1,549.02","1,547.04","1,547.04"
9/28/2007,"1,531.24","1,521.99","1,533.74","1,526.75","1,526.75"
9/27/2007,"1,527.32","1,525.81","1,532.46","1,531.38","1,531.38"
9/26/2007,"1,518.62","1,518.62","1,529.39","1,525.42","1,525.42"
9/25/2007,"1,516.34","1,507.13","1,518.27","1,517.21","1,517.21"
9/24/2007,"1,525.75","1,516.15","1,530.18","1,517.73","1,517.73"
9/21/2007,"1,518.75","1,518.75","1,530.89","1,525.75","1,525.75"
9/20/2007,"1,528.69","1,516.42","1,529.14","1,518.75","1,518.75"
9/19/2007,"1,519.75","1,519.75","1,538.74","1,529.03","1,529.03"
9/18/2007,"1,476.63","1,476.63","1,519.89","1,519.78","1,519.78"
9/17/2007,"1,484.24","1,471.82","1,484.24","1,476.65","1,476.65"
9/14/2007,"1,483.95","1,473.18","1,485.99","1,484.25","1,484.25"
9/13/2007,"1,471.47","1,471.47","1,489.58","1,483.95","1,483.95"
9/12/2007,"1,471.10","1,465.75","1,479.50","1,471.56","1,471.56"
9/11/2007,"1,451.69","1,451.69","1,472.48","1,471.49","1,471.49"
9/10/2007,"1,453.50","1,439.29","1,462.25","1,451.70","1,451.70"
9/7/2007,"1,478.55","1,449.07","1,478.55","1,453.55","1,453.55"
9/6/2007,"1,472.03","1,467.41","1,481.49","1,478.55","1,478.55"
9/5/2007,"1,488.76","1,466.34","1,488.76","1,472.29","1,472.29"
9/4/2007,"1,473.96","1,472.15","1,496.40","1,489.42","1,489.42"
8/31/2007,"1,457.61","1,457.61","1,481.47","1,473.99","1,473.99"
8/30/2007,"1,463.67","1,451.25","1,468.43","1,457.64","1,457.64"
8/29/2007,"1,432.01","1,432.01","1,463.76","1,463.76","1,463.76"
8/28/2007,"1,466.72","1,432.01","1,466.72","1,432.36","1,432.36"
8/27/2007,"1,479.36","1,465.98","1,479.36","1,466.79","1,466.79"
8/24/2007,"1,462.34","1,460.54","1,479.40","1,479.37","1,479.37"
8/23/2007,"1,464.05","1,453.88","1,472.06","1,462.50","1,462.50"
8/22/2007,"1,447.03","1,447.03","1,464.86","1,464.07","1,464.07"
8/21/2007,"1,445.55","1,439.76","1,455.32","1,447.12","1,447.12"
8/20/2007,"1,445.94","1,430.54","1,451.75","1,445.55","1,445.55"
8/17/2007,"1,411.26","1,411.26","1,450.33","1,445.94","1,445.94"
8/16/2007,"1,406.64","1,370.60","1,415.97","1,411.27","1,411.27"
8/15/2007,"1,426.15","1,404.36","1,440.78","1,406.70","1,406.70"
8/14/2007,"1,452.87","1,426.20","1,456.74","1,426.54","1,426.54"
8/13/2007,"1,453.42","1,451.54","1,466.29","1,452.92","1,452.92"
8/10/2007,"1,453.09","1,429.74","1,462.02","1,453.64","1,453.64"
8/9/2007,"1,497.21","1,453.09","1,497.21","1,453.09","1,453.09"
8/8/2007,"1,476.22","1,476.22","1,503.89","1,497.49","1,497.49"
8/7/2007,"1,467.62","1,455.80","1,488.30","1,476.71","1,476.71"
8/6/2007,"1,433.04","1,427.39","1,467.67","1,467.67","1,467.67"
8/3/2007,"1,472.18","1,432.80","1,473.23","1,433.06","1,433.06"
8/2/2007,"1,465.46","1,460.58","1,476.43","1,472.20","1,472.20"
8/1/2007,"1,455.18","1,439.59","1,468.38","1,465.81","1,465.81"
7/31/2007,"1,473.90","1,454.25","1,488.30","1,455.27","1,455.27"
7/30/2007,"1,458.93","1,454.32","1,477.88","1,473.91","1,473.91"
7/27/2007,"1,482.44","1,458.95","1,488.53","1,458.95","1,458.95"
7/26/2007,"1,518.09","1,465.30","1,518.09","1,482.66","1,482.66"
7/25/2007,"1,511.03","1,503.73","1,524.31","1,518.09","1,518.09"
7/24/2007,"1,541.57","1,508.62","1,541.57","1,511.04","1,511.04"
7/23/2007,"1,534.06","1,534.06","1,547.23","1,541.57","1,541.57"
7/20/2007,"1,553.19","1,529.20","1,553.19","1,534.10","1,534.10"
7/19/2007,"1,546.13","1,546.13","1,555.20","1,553.08","1,553.08"
7/18/2007,"1,549.20","1,533.67","1,549.20","1,546.17","1,546.17"
7/17/2007,"1,549.52","1,547.74","1,555.32","1,549.37","1,549.37"
7/16/2007,"1,552.50","1,546.69","1,555.90","1,549.52","1,549.52"
7/13/2007,"1,547.68","1,544.85","1,555.10","1,552.50","1,552.50"
7/12/2007,"1,518.74","1,518.74","1,547.92","1,547.70","1,547.70"
7/11/2007,"1,509.93","1,506.10","1,519.34","1,518.76","1,518.76"
