 Date,INDU_EC Open,INDU_EC Low,INDU_EC High,INDU_EC Close,INDU_EC Adj. Close
9/12/2008,"11,429.32","11,280.40","11,459.93","11,421.99","11,421.99"
9/11/2008,"11,264.44","11,098.67","11,445.68","11,433.71","11,433.71"
9/10/2008,"11,233.91","11,215.26","11,380.63","11,268.92","11,268.92"
9/9/2008,"11,514.73","11,230.73","11,577.50","11,230.73","11,230.73"
9/8/2008,"11,224.87","11,224.79","11,570.66","11,510.74","11,510.74"
9/5/2008,"11,185.63","11,037.85","11,245.15","11,220.96","11,220.96"
9/4/2008,"11,532.48","11,176.02","11,532.48","11,188.23","11,188.23"
9/3/2008,"11,506.01","11,416.53","11,554.38","11,532.88","11,532.88"
9/2/2008,"11,545.63","11,471.90","11,790.17","11,516.92","11,516.92"
9/1/2008,"11,543.55","11,543.55","11,543.55","11,543.55","11,543.55"
8/29/2008,"11,713.23","11,543.39","11,713.23","11,543.55","11,543.55"
8/28/2008,"11,499.87","11,499.79","11,715.18","11,715.18","11,715.18"
8/27/2008,"11,412.46","11,381.77","11,554.46","11,502.51","11,502.51"
8/26/2008,"11,383.56","11,340.41","11,436.24","11,412.87","11,412.87"
8/25/2008,"11,626.19","11,362.63","11,626.27","11,386.25","11,386.25"
8/22/2008,"11,426.79","11,426.79","11,632.13","11,628.06","11,628.06"
8/21/2008,"11,415.23","11,315.57","11,476.21","11,430.21","11,430.21"
8/20/2008,"11,345.94","11,290.58","11,454.15","11,417.43","11,417.43"
8/19/2008,"11,478.09","11,318.50","11,478.17","11,348.55","11,348.55"
8/18/2008,"11,659.65","11,434.12","11,690.43","11,479.39","11,479.39"
8/15/2008,"11,611.21","11,599.73","11,709.89","11,659.90","11,659.90"
8/14/2008,"11,532.07","11,450.89","11,718.28","11,615.93","11,615.93"
8/13/2008,"11,632.81","11,453.34","11,633.78","11,532.96","11,532.96"
8/12/2008,"11,781.70","11,601.52","11,782.35","11,642.47","11,642.47"
8/11/2008,"11,729.67","11,675.53","11,867.11","11,782.35","11,782.35"
8/8/2008,"11,432.09","11,388.04","11,759.96","11,734.32","11,734.32"
8/7/2008,"11,655.42","11,416.70","11,655.58","11,431.43","11,431.43"
8/6/2008,"11,603.64","11,521.32","11,685.46","11,656.07","11,656.07"
8/5/2008,"11,286.02","11,286.02","11,615.93","11,615.77","11,615.77"
8/4/2008,"11,326.32","11,221.53","11,382.17","11,284.15","11,284.15"
8/1/2008,"11,379.89","11,267.05","11,425.73","11,326.32","11,326.32"
7/31/2008,"11,577.99","11,363.69","11,578.89","11,378.02","11,378.02"
7/30/2008,"11,397.56","11,397.56","11,586.62","11,583.69","11,583.69"
7/29/2008,"11,133.44","11,128.06","11,398.38","11,397.56","11,397.56"
7/28/2008,"11,369.47","11,125.13","11,369.55","11,131.08","11,131.08"
7/25/2008,"11,341.14","11,325.10","11,443.81","11,370.69","11,370.69"
7/24/2008,"11,630.34","11,345.37","11,634.49","11,349.28","11,349.28"
7/23/2008,"11,603.39","11,558.29","11,698.17","11,632.38","11,632.38"
7/22/2008,"11,457.90","11,387.39","11,616.66","11,602.50","11,602.50"
7/21/2008,"11,495.02","11,423.94","11,559.67","11,467.34","11,467.34"
7/18/2008,"11,436.56","11,381.93","11,510.82","11,496.57","11,496.57"
7/17/2008,"11,238.39","11,209.56","11,446.66","11,446.66","11,446.66"
7/16/2008,"10,961.89","10,918.33","11,244.17","11,239.28","11,239.28"
7/15/2008,"11,050.80","10,827.71","11,123.67","10,962.54","10,962.54"
7/14/2008,"11,103.64","11,003.65","11,239.04","11,055.19","11,055.19"
7/11/2008,"11,226.17","10,977.68","11,241.07","11,100.54","11,100.54"
7/10/2008,"11,148.01","11,086.95","11,270.30","11,229.02","11,229.02"
7/9/2008,"11,381.93","11,141.99","11,418.24","11,147.44","11,147.44"
7/8/2008,"11,225.03","11,174.88","11,391.13","11,384.21","11,384.21"
7/7/2008,"11,289.19","11,120.74","11,399.11","11,231.96","11,231.96"
7/4/2008,"11,288.54","11,288.54","11,288.54","11,288.54","11,288.54"
7/3/2008,"11,216.00","11,157.21","11,337.48","11,288.54","11,288.54"
7/2/2008,"11,382.34","11,214.37","11,434.12","11,215.51","11,215.51"
7/1/2008,"11,344.64","11,183.43","11,407.90","11,382.26","11,382.26"
6/30/2008,"11,345.70","11,287.56","11,437.30","11,350.01","11,350.01"
6/27/2008,"11,452.85","11,297.99","11,485.25","11,346.51","11,346.51"
6/26/2008,"11,808.57","11,453.42","11,808.73","11,453.42","11,453.42"
6/25/2008,"11,805.31","11,789.36","11,924.19","11,811.83","11,811.83"
6/24/2008,"11,842.36","11,725.52","11,904.32","11,807.43","11,807.43"
6/23/2008,"11,843.83","11,814.60","11,886.25","11,842.36","11,842.36"
6/20/2008,"12,062.19","11,818.83","12,062.19","11,842.69","11,842.69"
6/19/2008,"12,022.54","11,978.33","12,114.79","12,063.09","12,063.09"
6/18/2008,"12,158.68","11,993.64","12,158.68","12,029.06","12,029.06"
6/17/2008,"12,269.65","12,150.29","12,322.82","12,160.30","12,160.30"
6/16/2008,"12,306.86","12,212.25","12,319.72","12,269.08","12,269.08"
6/13/2008,"12,144.59","12,144.59","12,310.28","12,307.35","12,307.35"
6/12/2008,"12,089.63","12,076.93","12,269.24","12,141.58","12,141.58"
6/11/2008,"12,286.34","12,079.13","12,286.67","12,083.77","12,083.77"
6/10/2008,"12,277.71","12,206.96","12,369.23","12,289.76","12,289.76"
6/9/2008,"12,210.13","12,195.32","12,331.86","12,280.32","12,280.32"
6/6/2008,"12,602.74","12,192.06","12,603.07","12,209.81","12,209.81"
6/5/2008,"12,388.81","12,388.81","12,610.96","12,604.45","12,604.45"
6/4/2008,"12,391.86","12,338.78","12,496.16","12,390.48","12,390.48"
6/3/2008,"12,503.20","12,342.12","12,554.05","12,402.85","12,402.85"
6/2/2008,"12,637.67","12,427.77","12,638.08","12,503.82","12,503.82"
5/30/2008,"12,647.36","12,617.40","12,689.70","12,638.32","12,638.32"
5/29/2008,"12,593.87","12,554.70","12,726.66","12,646.22","12,646.22"
5/28/2008,"12,542.90","12,495.27","12,601.93","12,594.03","12,594.03"
5/27/2008,"12,479.63","12,442.59","12,572.53","12,548.35","12,548.35"
5/26/2008,"12,479.63","12,479.63","12,479.63","12,479.63","12,479.63"
5/23/2008,"12,620.90","12,460.09","12,621.96","12,479.63","12,479.63"
5/22/2008,"12,597.69","12,591.34","12,669.34","12,625.62","12,625.62"
5/21/2008,"12,824.94","12,573.67","12,862.47","12,601.19","12,601.19"
5/20/2008,"13,026.04","12,781.78","13,026.04","12,828.68","12,828.68"
5/19/2008,"12,985.41","12,963.76","13,136.69","13,028.16","13,028.16"
5/16/2008,"12,992.74","12,893.49","13,001.94","12,986.80","12,986.80"
5/15/2008,"12,891.29","12,854.98","12,999.50","12,992.66","12,992.66"
5/14/2008,"12,825.12","12,825.12","12,993.15","12,898.38","12,898.38"
5/13/2008,"12,872.08","12,780.97","12,891.37","12,832.18","12,832.18"
5/12/2008,"12,745.55","12,740.50","12,904.16","12,876.31","12,876.31"
5/9/2008,"12,860.68","12,715.02","12,861.41","12,745.88","12,745.88"
5/8/2008,"12,814.84","12,794.81","12,909.86","12,866.78","12,866.78"
5/7/2008,"13,010.82","12,796.19","13,036.71","12,814.35","12,814.35"
5/6/2008,"12,968.89","12,863.20","13,046.15","13,020.83","13,020.83"
5/5/2008,"13,056.57","12,939.74","13,058.45","12,969.54","12,969.54"
5/2/2008,"13,012.53","12,981.83","13,132.46","13,058.20","13,058.20"
5/1/2008,"12,818.34","12,793.10","13,029.05","13,010.00","13,010.00"
4/30/2008,"12,831.45","12,808.98","13,010.00","12,820.13","12,820.13"
4/29/2008,"12,870.37","12,804.66","12,889.83","12,831.94","12,831.94"
4/28/2008,"12,890.72","12,857.50","12,938.76","12,871.75","12,871.75"
4/25/2008,"12,848.38","12,742.78","12,909.20","12,891.86","12,891.86"
4/24/2008,"12,764.68","12,706.63","12,942.26","12,848.95","12,848.95"
4/23/2008,"12,721.45","12,703.05","12,837.39","12,763.22","12,763.22"
4/22/2008,"12,825.02","12,656.56","12,825.26","12,720.23","12,720.23"
4/21/2008,"12,850.91","12,751.17","12,850.91","12,825.02","12,825.02"
4/18/2008,"12,626.76","12,626.76","12,893.98","12,849.36","12,849.36"
4/17/2008,"12,617.40","12,563.25","12,656.56","12,620.49","12,620.49"
4/16/2008,"12,371.51","12,371.51","12,625.78","12,619.27","12,619.27"
4/15/2008,"12,303.60","12,269.81","12,387.79","12,362.47","12,362.47"
4/14/2008,"12,324.77","12,280.40","12,367.60","12,302.06","12,302.06"
4/11/2008,"12,579.78","12,302.06","12,580.27","12,325.42","12,325.42"
4/10/2008,"12,526.78","12,497.22","12,649.31","12,581.98","12,581.98"
4/9/2008,"12,574.65","12,468.97","12,621.55","12,527.26","12,527.26"
4/8/2008,"12,602.66","12,525.80","12,607.30","12,576.44","12,576.44"
4/7/2008,"12,612.59","12,583.28","12,733.66","12,612.43","12,612.43"
4/4/2008,"12,626.35","12,528.16","12,688.48","12,609.42","12,609.42"
4/3/2008,"12,604.69","12,527.75","12,675.12","12,626.03","12,626.03"
4/2/2008,"12,651.67","12,555.17","12,696.29","12,605.83","12,605.83"
4/1/2008,"12,266.64","12,266.47","12,659.82","12,654.36","12,654.36"
3/31/2008,"12,215.92","12,176.11","12,326.47","12,262.89","12,262.89"
3/28/2008,"12,303.92","12,196.87","12,382.16","12,216.40","12,216.40"
3/27/2008,"12,421.88","12,293.34","12,476.76","12,302.46","12,302.46"
3/26/2008,"12,531.79","12,376.70","12,531.95","12,422.86","12,422.86"
3/25/2008,"12,547.34","12,449.08","12,571.84","12,532.60","12,532.60"
3/24/2008,"12,361.97","12,361.97","12,622.07","12,548.64","12,548.64"
3/21/2008,"12,361.32","12,361.32","12,361.32","12,361.32","12,361.32"
3/20/2008,"12,102.43","12,097.87","12,378.74","12,361.32","12,361.32"
3/19/2008,"12,391.52","12,095.10","12,461.53","12,099.66","12,099.66"
3/18/2008,"11,975.92","11,975.84","12,392.66","12,392.66","12,392.66"
3/17/2008,"11,946.45","11,756.60","12,076.22","11,972.25","11,972.25"
3/14/2008,"12,146.39","11,832.72","12,193.61","11,951.09","11,951.09"
3/13/2008,"12,096.49","11,875.78","12,215.35","12,145.74","12,145.74"
3/12/2008,"12,148.61","12,092.25","12,303.35","12,110.24","12,110.24"
3/11/2008,"11,741.33","11,741.01","12,160.80","12,156.81","12,156.81"
3/10/2008,"11,893.04","11,731.60","11,926.50","11,740.15","11,740.15"
3/7/2008,"12,039.09","11,819.69","12,094.21","11,893.69","11,893.69"
3/6/2008,"12,254.59","12,026.07","12,254.59","12,040.39","12,040.39"
3/5/2008,"12,204.93","12,140.53","12,349.67","12,254.99","12,254.99"
3/4/2008,"12,259.14","12,032.42","12,259.23","12,213.80","12,213.80"
3/3/2008,"12,264.36","12,161.05","12,281.37","12,258.90","12,258.90"
2/29/2008,"12,579.58","12,223.57","12,580.15","12,266.39","12,266.39"
2/28/2008,"12,689.28","12,536.43","12,689.44","12,582.18","12,582.18"
2/27/2008,"12,683.54","12,609.37","12,756.56","12,694.28","12,694.28"
2/26/2008,"12,569.48","12,512.41","12,734.18","12,684.92","12,684.92"
2/25/2008,"12,380.77","12,341.04","12,584.62","12,570.22","12,570.22"
2/22/2008,"12,281.09","12,155.26","12,397.79","12,381.02","12,381.02"
2/21/2008,"12,426.85","12,247.34","12,503.46","12,284.30","12,284.30"
2/20/2008,"12,333.31","12,227.72","12,464.06","12,427.26","12,427.26"
2/19/2008,"12,349.59","12,304.08","12,505.25","12,337.22","12,337.22"
2/18/2008,"12,348.21","12,348.21","12,348.21","12,348.21","12,348.21"
2/15/2008,"12,376.66","12,278.62","12,376.66","12,348.21","12,348.21"
2/14/2008,"12,551.51","12,361.46","12,557.61","12,376.98","12,376.98"
2/13/2008,"12,368.12","12,367.80","12,573.13","12,552.24","12,552.24"
2/12/2008,"12,241.56","12,241.56","12,469.41","12,373.41","12,373.41"
2/11/2008,"12,181.89","12,069.47","12,252.12","12,240.01","12,240.01"
2/8/2008,"12,248.47","12,103.37","12,281.88","12,182.13","12,182.13"
2/7/2008,"12,196.20","12,120.44","12,332.52","12,247.00","12,247.00"
2/6/2008,"12,257.25","12,178.15","12,390.32","12,200.10","12,200.10"
2/5/2008,"12,631.85","12,264.07","12,631.93","12,265.13","12,265.13"
2/4/2008,"12,743.11","12,621.83","12,749.78","12,635.16","12,635.16"
2/1/2008,"12,638.17","12,602.32","12,767.74","12,743.19","12,743.19"
1/31/2008,"12,438.28","12,249.93","12,702.38","12,650.36","12,650.36"
1/30/2008,"12,480.14","12,406.17","12,681.41","12,442.83","12,442.83"
1/29/2008,"12,385.19","12,346.99","12,503.15","12,480.30","12,480.30"
1/28/2008,"12,205.71","12,112.14","12,386.01","12,383.89","12,383.89"
1/25/2008,"12,391.70","12,183.68","12,486.89","12,207.17","12,207.17"
1/24/2008,"12,272.69","12,241.80","12,399.18","12,378.61","12,378.61"
1/23/2008,"11,969.08","11,644.81","12,276.67","12,270.17","12,270.17"
1/22/2008,"12,092.72","11,634.82","12,092.72","11,971.19","11,971.19"
1/21/2008,"12,099.30","12,099.30","12,099.30","12,099.30","12,099.30"
1/18/2008,"12,159.94","12,022.48","12,341.54","12,099.30","12,099.30"
1/17/2008,"12,467.05","12,125.56","12,517.61","12,159.21","12,159.21"
1/16/2008,"12,476.81","12,392.27","12,613.13","12,466.16","12,466.16"
1/15/2008,"12,777.50","12,488.76","12,777.50","12,501.11","12,501.11"
1/14/2008,"12,613.78","12,613.70","12,794.57","12,778.15","12,778.15"
1/11/2008,"12,850.74","12,543.87","12,851.14","12,606.30","12,606.30"
1/10/2008,"12,733.11","12,632.15","12,931.29","12,853.09","12,853.09"
1/9/2008,"12,590.21","12,501.76","12,738.64","12,735.31","12,735.31"
1/8/2008,"12,820.90","12,565.41","12,906.42","12,589.07","12,589.07"
1/7/2008,"12,801.15","12,733.84","12,884.15","12,827.49","12,827.49"
1/4/2008,"13,046.56","12,789.04","13,046.72","12,800.18","12,800.18"
1/3/2008,"13,044.12","13,023.56","13,137.93","13,056.72","13,056.72"
1/2/2008,"13,261.82","12,991.37","13,279.54","13,043.96","13,043.96"
1/1/2008,"13,264.82","13,264.82","13,264.82","13,264.82","13,264.82"
12/31/2007,"13,364.16","13,246.53","13,364.73","13,264.82","13,264.82"
12/28/2007,"13,361.23","13,298.15","13,451.38","13,365.87","13,365.87"
12/27/2007,"13,549.17","13,349.28","13,551.04","13,359.61","13,359.61"
12/26/2007,"13,547.95","13,492.68","13,563.32","13,551.69","13,551.69"
12/25/2007,"13,549.33","13,549.33","13,549.33","13,549.33","13,549.33"
12/24/2007,"13,450.73","13,449.27","13,563.48","13,549.33","13,549.33"
12/21/2007,"13,241.66","13,241.57","13,473.98","13,450.65","13,450.65"
12/20/2007,"13,206.46","13,153.62","13,288.40","13,245.64","13,245.64"
12/19/2007,"13,231.98","13,146.79","13,300.43","13,207.27","13,207.27"
12/18/2007,"13,168.66","13,092.00","13,279.46","13,232.47","13,232.47"
12/17/2007,"13,339.20","13,158.42","13,339.45","13,167.20","13,167.20"
12/14/2007,"13,515.11","13,332.13","13,515.36","13,339.85","13,339.85"
12/13/2007,"13,473.98","13,353.92","13,527.63","13,517.96","13,517.96"
12/12/2007,"13,434.80","13,321.64","13,704.52","13,473.90","13,473.90"
12/11/2007,"13,726.87","13,413.74","13,780.11","13,432.77","13,432.77"
12/10/2007,"13,623.55","13,623.55","13,754.02","13,727.03","13,727.03"
